id,second_annotator_comment,annotation,aspect_available_without_judgement,text,model,few_shot_condtion,split
aff5af75-56b5-46a6-a7de-bb62388f145a,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
",,Das Ambiente ist toll.,Llama3_70B,fixed,3
6083c847-c7db-4d51-8133-6320bc18bdfb,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Wir waren von der Qualität überzeugt.,Llama3_70B,fixed,3
7890023b-07c1-4b1c-8da8-ce1aaa762b70,,"('FOOD', 'NEGATIVE', 'Auswahl')
",✅,"Da wir uns für das Mittagsmenü entschieden haben, war die Auswahl eher bescheiden.",Llama3_70B,fixed,3
527e617f-3d13-45f7-9041-83c7387d6a37,,"('AMBIENCE', 'POSITIVE', 'Lage')
('AMBIENCE', 'NEGATIVE', 'Parkplatzsituation')
",,"Die Lage ist sehr gut, die Parkplatzsituation eher schlecht.",Llama3_70B,fixed,3
7dae3c1f-d80b-4ff3-88b7-92eccbc545cc,,"('FOOD', 'POSITIVE', 'Steaks')
('PRICE', 'NEGATIVE', 'Steaks')
('FOOD', 'NEGATIVE', 'Salat')
('PRICE', 'NEGATIVE', 'Salat')
",,"Die Steaks waren gut, aber für 3 Steaks und einen Salat (der nicht wirklich gut war) mussten wir fast 200€ zahlen.",Llama3_70B,fixed,3
cf7b2ddb-fc0f-4c51-8e3d-7dc6cfe73dec,,"('AMBIENCE', 'NEGATIVE', 'Einrichtung')
('AMBIENCE', 'POSITIVE', 'Ambiente')
",,"Die Einrichtung ist etwas in die Jahre gekommen, aber das Ambiente hat seinen Charme.",Llama3_70B,fixed,3
45f8a437-ff9e-4378-862d-cdcb3d7c5d2c,,"('FOOD', 'NEUTRAL', 'Speisen')
('GENERAL-IMPRESSION', 'NEGATIVE', 'Gesamteindruck')
",,"Die Speisen waren ok, aber für den Gesamteindruck nicht ausreichend.",Llama3_70B,fixed,3
8df60f09-1b04-438b-b5dd-bc50f30ad592,,"('SERVICE', 'POSITIVE', 'Personal')
",,Das Personal war sehr freundlich und zuvorkommend.,Llama3_70B,fixed,3
1c31f707-b2f0-4ffa-b8f9-3cf8a4f7b77b,,"('PRICE', 'POSITIVE', 'Essen')
('FOOD', 'POSITIVE', 'Essen')
",✅,Sehr gutes und preiswertes Essen für ein Restaurant in der Innenstadt.,Llama3_70B,fixed,3
8fb0a84e-c74f-48de-9d9e-10a9462ced43,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,Die Bedienung war auch gut.,Llama3_70B,fixed,3
b81ab28f-f8f1-486d-b901-6969190babc8,,"('FOOD', 'NEGATIVE', 'Geschmack')
('GENERAL-IMPRESSION', 'NEGATIVE', 'Restaurant')
",,Das ist nicht mein Geschmack und ich werde das Restaurant definitiv nicht wieder besuchen.,Llama3_70B,fixed,3
8230ac64-fa75-4fca-bad9-67bb1f39b595,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,Die Atmosphäre ist sehr schön.,Llama3_70B,fixed,3
4ece716b-a4a8-4d76-aec8-f857fc9c6861,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Wir haben uns sehr auf den Besuch gefreut und waren dann leider enttäuscht.,Llama3_70B,fixed,3
cf63a150-8c1e-42d0-9b4e-8dd643441c91,,"('PRICE', 'POSITIVE', 'Preise')
",,Die Preise sind mehr als in Ordnung!,Llama3_70B,fixed,3
51f376f9-5f38-42e4-ab4f-d58738038e38,,"('PRICE', 'POSITIVE', 'Preis/Leistung')
",,Die Preis/Leistung ist super.,Llama3_70B,fixed,3
173dc70c-36b8-4af6-b034-f7f88857b0cf,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Ich hatte schon bessere Restaurants in LOC.,Llama3_70B,fixed,3
5b0d4ad6-7881-4351-88cd-71d40dc88ac5,,"('FOOD', 'POSITIVE', 'Essen')
",✅,Das Essen war sehr gut und die Portionen waren groß.,Llama3_70B,fixed,3
59453bcc-768f-4237-8225-839b0569bae8,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Alles in allem ein schöner Abend.,Llama3_70B,fixed,3
5e0ae2d8-1e40-4d98-8b4d-415e5d050c86,,"('PRICE', 'NEGATIVE', 'Preis-/Leistungsverhältnis')
('SERVICE', 'POSITIVE', 'Personal')
('AMBIENCE', 'POSITIVE', 'Atmosphäre')
('FOOD', 'POSITIVE', 'Essen')
",,"Das Preis-/Leistungsverhältnis ist nicht so gut, aber es gibt freundliches Personal, die Atmosphäre ist gut und das Essen ist auch nicht schlecht.",Llama3_70B,fixed,3
43144a58-042b-4487-a14d-9e7d3645ee8c,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
('PRICE', 'NEGATIVE', 'Speisen')
",✅,"Die Preise sind für die Qualität der Speisen zu hoch, da gibt es in LOC bessere Restaurants mit gleichem Preisniveau.",Llama3_70B,fixed,3
4829b1f1-dd57-4859-8c80-493e4ac59dd8,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('GENERAL-IMPRESSION', 'NEGATIVE', 'Lokal')
",,"Schönes Ambiente, aber kein typisches bayerisches Lokal.",Llama3_70B,fixed,3
808a5c0f-ee80-431b-91f7-b0b749b75086,,"('SERVICE', 'POSITIVE', 'Personal')
('FOOD', 'POSITIVE', 'Speisen')
",,Das Personal ist sehr nett und die Speisen sind lecker.,Llama3_70B,fixed,3
bea1c876-ce40-4c55-9ae1-baf4e4a49df1,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Wir hatten einen sehr schönen Abend. ,Llama3_70B,fixed,3
b5b68f40-db97-450f-9bc6-013b78a3c944,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Ein gutes Restaurant für einen schnellen und preiswerten Essensgenuss.Speisen gut, aber nicht aussergewöhnlich.Service sehr freundlich.",Llama3_70B,fixed,3
a81371ea-0841-4a7e-a6ba-953d1b992ab6,,"('SERVICE', 'POSITIVE', 'Service')
",,Der Service war sehr freundlich und aufmerksam.,Llama3_70B,fixed,3
539a8670-8e09-4875-a497-3de0293a7e05,,"('FOOD', 'NEUTRAL', 'Essen')
",,"Das Essen war in Ordnung, aber nicht mehr. ",Llama3_70B,fixed,3
eda4e1c3-27af-44b6-a215-2bf9308d399a,,"('PRICE', 'NEGATIVE', 'Preise')
",,Die Preise sind für das Angebot und die Qualität zu hoch.,Llama3_70B,fixed,3
625b4865-5c0f-4420-9909-e83718d80402,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,Die Bedienung war freundlich und aufmerksam.,Llama3_70B,fixed,3
29321ea0-5b87-490e-a223-75a8b376bc39,,"('SERVICE', 'POSITIVE', 'Service')
('PRICE', 'NEGATIVE', 'Speisen')
",,"Sehr freundlicher und aufmerksamer Service, leider etwas zu hohe Preise für die Qualität der Speisen.",Llama3_70B,fixed,3
ee1f402c-ded3-4720-9bfd-e8b249f73a31,,"('SERVICE', 'NEGATIVE', 'Services')
('SERVICE', 'NEGATIVE', 'Bedienung')
",✅,"Wir haben uns aufgrund des Services und der schlechten Bedienung nicht wohl gefühlt, das Restaurant war gut besucht.",Llama3_70B,fixed,3
6b4edb42-10f2-4018-ba51-3ae818256052,,"('SERVICE', 'NEGATIVE', 'Bedienung')
('FOOD', 'NEGATIVE', 'Küche')
('AMBIENCE', 'NEGATIVE', 'Lautstärke')
",,"Weder die Bedienung noch die Küche hatten einen guten Tag, die Lautstärke war nicht angenehm.",Llama3_70B,fixed,3
a3024f30-ea32-4cb8-be45-00edb32cb7cd,,"('SERVICE', 'POSITIVE', 'Personal')
('FOOD', 'POSITIVE', 'Speisen')
('PRICE', 'NEGATIVE', '3-Gänge-Menü')
",,"Das Personal war freundlich und hilfsbereit, die Speisen waren gut - nur der Preis für ein 3-Gänge-Menü ist zu hoch. ",Llama3_70B,fixed,3
cf138a9b-b557-48c8-9f38-5f2c3bdd9808,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,Die Atmosphäre ist gemütlich und gepflegt.,Llama3_70B,fixed,3
60e60b2d-9a50-4597-a4b8-bcc3e533c419,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
('SERVICE', 'POSITIVE', 'Bedienung')
('AMBIENCE', 'POSITIVE', 'Ambiente')
('PRICE', 'POSITIVE', 'Preis-Leistungsverhältniss')
",,"Immer wieder gerne, gute Bedienung, nettes Ambiente und ein gutes Preis-Leistungsverhältniss",Llama3_70B,fixed,3
7638ecb6-cafa-4daa-a840-adb49050c588,,"('FOOD', 'POSITIVE', 'Vorspeise')
('FOOD', 'POSITIVE', 'Fisch')
",,"Ich hatte die Vorspeise mit gebratenem Fisch, das war gut.",Llama3_70B,fixed,3
611d7b86-3fb5-4ee3-953b-26b49a8c8188,,"('FOOD', 'POSITIVE', 'Kartoffelsalat')
",,Der Kartoffelsalat war auch sehr lecker.,Llama3_70B,fixed,3
a3a757ec-c9f8-496d-b731-3b31de6beb61,,"('AMBIENCE', 'NEUTRAL', 'Atmosphäre')
('AMBIENCE', 'NEGATIVE', 'Musik')
",,Die Atmosphäre ist eher rustikal und die Musik etwas zu laut. ,Llama3_70B,fixed,3
4d8cec0a-4796-43a0-897f-10440e271787,,"('FOOD', 'NEGATIVE', 'Speisen')
('FOOD', 'NEGATIVE', 'Fische')
",,"Die Speisen waren nicht besonders gut, da die Fische ungenügend zubereitet und daher trocken waren.",Llama3_70B,fixed,3
6a5bec5b-127d-4da9-93f8-00eb85fe986d,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,"Die Bedienung war sehr freundlich, es wurde auch englisch gesprochen.",Llama3_70B,fixed,3
bd489d60-df8f-45c0-8a3d-8759cae678fa,,"('FOOD', 'NEGATIVE', 'Essen')
",,Das Essen war leider nicht gut.,Llama3_70B,fixed,3
ca2a47a7-ab7d-4704-94ac-1b6c36dbdc89,,"('PRICE', 'NEUTRAL', 'Preise')
('FOOD', 'NEGATIVE', 'Essens')
('PRICE', 'NEGATIVE', 'Preis')
",,"Die Preise sind in Ordnung, aber die Qualität des Essens ist nicht gerade gut und für den Preis kann man sicherlich auch besseres bekommen.",Llama3_70B,fixed,3
d7e13bf5-5b1d-431e-a0fa-a754d5205354,,"('FOOD', 'NEUTRAL', 'Suppe')
('FOOD', 'NEGATIVE', 'Bratwurst')
",,"Die Suppe war nicht zu schlecht, aber die Bratwurst war eine Katastrophe.",Llama3_70B,fixed,3
b7e8a068-8016-42f5-b739-7b5f0080dbf3,,"('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'POSITIVE', 'Service')
('PRICE', 'POSITIVE', 'Preise')
",,"Das Essen war gut, der Service sehr freundlich und die Preise angemessen.",Llama3_70B,fixed,3
44cd48b6-7303-4314-8d04-aed0bd364292,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
",,Wir sind sehr zufrieden mit unserem Besuch in diesem Restaurant und können es nur weiterempfehlen.,Llama3_70B,fixed,3
e2f4291b-7c31-4f64-a711-fbf3ac33510b,,"('FOOD', 'POSITIVE', 'Essen')
('AMBIENCE', 'NEUTRAL', 'Atmosphäre')
",,Das Essen ist gut und die Atmosphäre ist ok.,Llama3_70B,fixed,3
083753e5-74e9-4fc8-a567-34ea7450a9d7,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'POSITIVE', 'Service')
",,"Das Ambiente ist wunderbar, das Essen gut und der Service freundlich.",Llama3_70B,fixed,3
6cf23341-76d4-4fd2-9983-f8c5d1ab2cbf,,"('SERVICE', 'POSITIVE', 'Bedienung')
('FOOD', 'POSITIVE', 'Essen')
",,Super freundlicher Bedienung und lecker Essen.,Llama3_70B,fixed,3
9edb4395-52d5-4bba-a461-9b7d4e5067e6,,"('AMBIENCE', 'NEGATIVE', 'Lärm')
",,Ein wenig Lärm ist nicht zu vermeiden.,Llama3_70B,fixed,3
306c09ed-31e3-4a02-8378-258cb7906b7c,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,Die Bedienung war sehr freundlich und aufmerksam.,Llama3_70B,fixed,3
8dadff94-d3a4-4ad8-861a-91b3727df5a5,,"('FOOD', 'POSITIVE', 'Essen')
('PRICE', 'NEGATIVE', 'Preis')
",,"Das Essen ist gut, aber für den Preis hätte ich mir mehr erwartet.",Llama3_70B,fixed,3
d74cb38b-b965-4ae4-b243-90c2197c10d9,,"('AMBIENCE', 'POSITIVE', 'Biergarten')
",,Der Biergarten ist an sich schon sehr schön und gemütlich.,Llama3_70B,fixed,3
2e8a47be-b70e-4a90-9ead-959a8fbaa2ec,,"('AMBIENCE', 'NEGATIVE', 'Lage')
('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'POSITIVE', 'Personal')
",,"Leider nicht die beste Lage, aber sehr leckeres Essen und freundliches Personal",Llama3_70B,fixed,3
1847766b-e470-42a3-aca9-0aadb7ba9a88,,"('PRICE', 'POSITIVE', 'NULL')
('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
",,"Ein Restaurant, welches in der Kategorie ""Einfach, günstig und gut"" einzuordnen ist. ",Llama3_70B,fixed,3
52b66268-4efa-43a3-9ab7-f5cb44d61057,,"('PRICE', 'NEUTRAL', 'Preise')
('FOOD', 'POSITIVE', 'Essen')
",,"Die Preise waren okay, das Essen war gut.",Llama3_70B,fixed,3
3b85611d-daff-47f4-8c45-c5b3c09c27a3,,"('SERVICE', 'POSITIVE', 'Bedienung')
('PRICE', 'POSITIVE', 'Preise')
('FOOD', 'POSITIVE', 'Bier')
",,"Die Bedienung war freundlich und locker, die Preise waren angemessen, nur das Bier war gut.",Llama3_70B,fixed,3
3ed64749-55b7-42bc-a445-91e5dadfbe68,,"('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'POSITIVE', 'Leute')
('AMBIENCE', 'POSITIVE', 'Atmosphäre')
",,"Sehr gutes Essen, nette Leute und eine gute Atmosphäre. ",Llama3_70B,fixed,3
521d99f3-c1fd-481c-a4e8-c694f30020ec,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
('AMBIENCE', 'POSITIVE', 'Innenhof')
",,"Ein sehr schönes Restaurant, mit einem wunderschönen Innenhof",Llama3_70B,fixed,3
a0e1b9b4-dcad-4f81-99e9-08ebb83f3be2,,"('SERVICE', 'POSITIVE', 'Service')
",,"Der Service ist freundlich, aufmerksam und sehr schnell.",Llama3_70B,fixed,3
cf7dfe12-650e-4eda-9fab-259984ea1f97,,"('SERVICE', 'POSITIVE', 'Personal')
",,Das Personal war freundlich und aufmerksam.,Llama3_70B,fixed,3
83851c43-fadc-42fa-80bd-eaf15b6bdd54,,"('PRICE', 'NEUTRAL', 'NULL')
",✅,"Die Preise sind für LOC nicht ungewöhnlich, also eher im oberen Bereich.",Llama3_70B,fixed,3
0bcc49a9-4caf-4da9-b587-4eadd8b79185,,"('AMBIENCE', 'NEGATIVE', 'Atmosphäre')
('SERVICE', 'POSITIVE', 'Personal')
",✅,"Das Lokal ist schon sehr alt und hat eigentlich keine besondere Atmosphäre, das Personal war freundlich, aber nicht besonders.",Llama3_70B,fixed,3
b79da53e-1934-4541-9261-6028ec5e5a22,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('AMBIENCE', 'POSITIVE', 'Tische')
",✅,Das Ambiente ist sehr schön und die Tische nicht zu dicht gestellt.,Llama3_70B,fixed,3
224eddcc-91c6-465a-8441-95ed830e1adf,,"('PRICE', 'POSITIVE', 'Essen')
",,Die Preise sind für das Essen angemessen.,Llama3_70B,fixed,3
ffba0509-c64d-4616-a532-c39af82239a3,,"('AMBIENCE', 'POSITIVE', 'Aussicht')
",,Die Aussicht ist auch wirklich grandios. ,Llama3_70B,fixed,4
02ba1b03-33ac-49b5-b99a-09816db42f86,,"('FOOD', 'POSITIVE', 'Speisen')
('SERVICE', 'POSITIVE', 'Bedienung')
",,Die Speisen sind sehr lecker und die Bedienung super freundlich.,Llama3_70B,fixed,4
416cc6af-1791-4260-b321-005a4366b318,,"('PRICE', 'NEUTRAL', 'Preise')
",,Die Preise sind normal für ein Restaurant in dieser Gegend.,Llama3_70B,fixed,4
0de58816-8165-4f19-965e-01a644ac8576,,"('PRICE', 'POSITIVE', 'Preise')
",,Die Preise sind auch für die Innenstadt absolut angemessen.,Llama3_70B,fixed,4
8841d96c-3865-4ef8-a7fc-2965963b7dc1,,"('FOOD', 'POSITIVE', 'Speisekarte')
",,"Die Speisekarte ist nicht übermäßig groß, enthält aber eine gute Auswahl an Gerichten.",Llama3_70B,fixed,4
1fd6a992-327e-4f64-bfba-3a0cdfd9fd8d,,"('FOOD', 'NEUTRAL', 'Essen')
",,Das Essen war okay.,Llama3_70B,fixed,4
37fd38fe-9832-4b00-8aec-fcc3841759ec,,,✅,"Wir haben den Abend in einem großen Saal verbracht, der mit Münchner Spezialitäten bestückt war. ",Llama3_70B,fixed,4
e8c9fee3-9e33-4666-b01f-27c0a25411a7,,"('FOOD', 'POSITIVE', 'Essen')
",,"Das Essen war ganz gut, aber nichts besonderes.",Llama3_70B,fixed,4
cf20dd82-31c3-4150-a616-28a2be932694,,"('AMBIENCE', 'NEUTRAL', 'Einrichtung')
",,Die Einrichtung ist eher einfach gehalten.,Llama3_70B,fixed,4
fd90e6b4-3644-459f-a122-b78935d60782,,"('FOOD', 'POSITIVE', 'Essen')
",✅,"Das Essen war gut, die Portionen groß.",Llama3_70B,fixed,4
8029008b-1a42-4f17-8264-9fa146bd4e79,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
",,Das Restaurant ist sehr zu empfehlen.,Llama3_70B,fixed,4
1092c598-a313-4f90-914b-ec0aecb54a8e,,"('FOOD', 'POSITIVE', 'Essen')
",,Waren von dem Essen begeistert.,Llama3_70B,fixed,4
df7f2fd5-c63f-4236-bd2c-af630f8e6708,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('SERVICE', 'POSITIVE', 'Personal')
",,Das Ambiente war sehr ansprechend und das Personal freundlich. ,Llama3_70B,fixed,4
8b54ca15-cb9d-49f1-8c47-ccf9baf5b94e,,"('PRICE', 'POSITIVE', 'Preise')
('FOOD', 'POSITIVE', 'Auswahl an verschiedenen Speisen')
",,Die Preise sind sehr gut und man hat eine große Auswahl an verschiedenen Speisen.,Llama3_70B,fixed,4
2ffe437c-01a8-4317-b358-e1778ad0326c,,"('PRICE', 'POSITIVE', 'Preis-Leistung')
('SERVICE', 'NEUTRAL', 'Service')
",,"Preis-Leistung stimmt hier, Service ist OK.",Llama3_70B,fixed,4
3285ef0d-8abb-4677-a855-11e18a3529e4,,"('PRICE', 'NEGATIVE', 'Preise')
",,Die Preise sind dafür zu hoch.,Llama3_70B,fixed,4
2f386e49-0de1-4ae0-af19-e6b6fbec0ce5,,"('AMBIENCE', 'POSITIVE', 'Einrichtung')
",,Die Einrichtung ist sehr schön und modern. ,Llama3_70B,fixed,4
6a44193b-9745-49a7-bc08-f4c7645238e2,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('AMBIENCE', 'POSITIVE', 'Tische')
",,"Das Ambiente ist sehr schön, die Tische sind nicht zu eng gestellt.",Llama3_70B,fixed,4
ee88236e-1c87-4352-9ee3-99fe78dd90bf,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Lokalität')
('AMBIENCE', 'POSITIVE', 'Atmosphäre')
('FOOD', 'POSITIVE', 'Essen')
",,"Schöne Lokalität, tolle Atmosphäre und das Essen ist ausgezeichnet!",Llama3_70B,fixed,4
b7813831-1ad6-4f88-92e1-7cff3d15917f,,"('AMBIENCE', 'POSITIVE', 'Restaurant')
('SERVICE', 'POSITIVE', 'Personal')
('PRICE', 'POSITIVE', 'Preise')
",,"Das Restaurant ist sehr nett eingerichtet, das Personal ist freundlich und die Preise sind für ein Restaurant in der Innenstadt durchaus angemessen.",Llama3_70B,fixed,4
e5918781-9164-477e-9123-410c9e5a7cf4,,"('AMBIENCE', 'POSITIVE', 'Zimmer im ersten Stock')
",,"Wir saßen in einem schönen, ruhigen Zimmer im ersten Stock. ",Llama3_70B,fixed,4
eb626b3e-d91c-450e-98ac-f11d21b1edb0,,"('FOOD', 'POSITIVE', 'Speisen')
('PRICE', 'NEGATIVE', 'Preise')
",,"Die Speisen sind sehr gut, aber die Preise sind leider auch hoch. ",Llama3_70B,fixed,4
7019de7d-bb5e-4e6e-a255-86e51684c286,,"('SERVICE', 'NEGATIVE', 'Personal')
",,Das Personal ist nicht freundlich und hat uns anfangs gar nicht bedient.,Llama3_70B,fixed,4
d7af3d35-b820-49f2-bba9-76ca963b0a84,,"('AMBIENCE', 'POSITIVE', 'Einrichtung')
",,Die Einrichtung ist sehr schön.,Llama3_70B,fixed,4
3d7b94e6-3811-43b8-b01f-e12d84d77b68,,"('PRICE', 'POSITIVE', 'Preise')
",,Die Preise sind für ein Restaurant in der Innenstadt wirklich fair.,Llama3_70B,fixed,4
d7d39c03-09bd-4358-a10b-16c7d0e367f7,,"('SERVICE', 'POSITIVE', 'Personal')
",,Das Personal ist sehr freundlich.,Llama3_70B,fixed,4
d9d511fa-fce4-45d3-bbe7-4a3dfa24cc55,,"('SERVICE', 'POSITIVE', 'Kellner')
",,"Ich hatte einen sehr netten Kellner, der aufmerksam war und sich Zeit für mich nahm.",Llama3_70B,fixed,4
2c36045b-7294-417d-bbed-3470444f0463,,"('AMBIENCE', 'NEGATIVE', 'Einrichtung')
",,Die Einrichtung ist etwas in die Jahre gekommen.,Llama3_70B,fixed,4
70186807-42dc-4992-992f-30bdf4760e51,,"('SERVICE', 'POSITIVE', 'Service')
",,Der Service war super.,Llama3_70B,fixed,4
43c32611-6c90-4cca-8c0e-ae73144ef5bf,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'Lokal')
",,Das Lokal ist eine einzige Katastrophe.,Llama3_70B,fixed,4
a91a250f-d656-4848-b5c6-91e1c6e16c0f,,"('FOOD', 'NEUTRAL', 'Essen')
",,Das Essen ist okay aber eher durchschnittlich.,Llama3_70B,fixed,4
a30cfe96-6aa8-41df-aa2d-b50b14a4c14e,,"('SERVICE', 'POSITIVE', 'Service')
",,Der Service ist super freundlich und schnell.,Llama3_70B,fixed,4
2c3bf992-e775-49dc-a0ac-33f9bd4fc0b7,,"('PRICE', 'POSITIVE', 'Preise')
",,Die Preise sind für ein Burgerrestaurant angemessen.,Llama3_70B,fixed,4
0c10abe9-308c-4bb5-8aca-9a29180c77b2,,"('AMBIENCE', 'POSITIVE', 'Gasthof')
('AMBIENCE', 'NEGATIVE', 'Fenster')
",,"Der Gasthof liegt zwar sehr zentral, aber die Fenster sind so alt und schmutzig dass man sich nicht traut hinzusehen. ",Llama3_70B,fixed,4
34e7b404-73a3-4f50-8fc4-a51011c46a5b,,"('PRICE', 'POSITIVE', 'Preise')
",,Die Preise sind auch nicht zu teuer.,Llama3_70B,fixed,4
a1608a47-0d9b-4641-9201-5d31d87602ea,,"('PRICE', 'NEGATIVE', 'Getränkepreise')
",,Sehr überteuerte Getränkepreise.,Llama3_70B,fixed,4
dccb2c1f-8e8b-4e05-8be0-a8a228b2dfc2,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
",,Das Restaurant ist sehr empfehlenswert.,Llama3_70B,fixed,4
955ec82e-14b6-4bfd-ad5d-a9e4742db447,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Einmal und nie wieder.,Llama3_70B,fixed,4
add18226-5138-448c-a69e-fdc551a2147c,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
",,Das Restaurant ist sehr zu empfehlen.,Llama3_70B,fixed,4
595f7bf1-096c-49b1-a866-b449c772e19c,,"('SERVICE', 'POSITIVE', 'Bedienung')
",,Die Bedienung ist freundlich und aufmerksam.,Llama3_70B,fixed,4
417e0f72-5ed4-4e58-a2bb-009a46e13b81,,"('FOOD', 'POSITIVE', 'Thunfischsteak')
",,Das Thunfischsteak war sehr gut.,Llama3_70B,fixed,4
aa84a428-3fd6-4d04-b747-bf7e741bd06f,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Restaurant')
('FOOD', 'POSITIVE', 'Speisen')
('PRICE', 'NEGATIVE', 'Preise')
",,"Das Restaurant ist zwar schön und auch die Speisen sind sehr gut, allerdings sind die Preise schon ziemlich hoch. ",Llama3_70B,fixed,4
927ad902-5f79-4ff3-b885-fce14cd01659,,"('AMBIENCE', 'POSITIVE', 'Lokal')
",✅,Das Lokal ist sehr schön im Stil der 60er Jahre gehalten und es werden auch viele Gerichte aus dieser Zeit angeboten.,Llama3_70B,fixed,4
eb506b31-735c-4a17-a81c-ad69f6c33791,,"('PRICE', 'POSITIVE', 'Preise')
",,"Die Preise sind fair, nicht zu teuer.",Llama3_70B,fixed,4
3b2370c7-60ba-4d90-9c59-0b1da8de7b17,,"('FOOD', 'NEGATIVE', 'Hühnchen')
('FOOD', 'NEGATIVE', 'Gemüsestrunk')
",,"Das Hühnchen war noch etwas blutig, der Gemüsestrunk ein wenig zu dünn.",Llama3_70B,fixed,4
0a0658b5-37e0-479c-b3b7-df06a0ee8077,,"('PRICE', 'NEGATIVE', 'Preis-Leistungsverhältnis')
('AMBIENCE', 'POSITIVE', 'Atmosphäre')
('FOOD', 'NEGATIVE', 'Essen')
",,"Das Preis-Leistungsverhältnis stimmt nicht, die Atmosphäre ist schön aber das Essen einfach nur schlecht.",Llama3_70B,fixed,4
9de119f3-d521-4624-a5e9-0858139f7a91,,"('PRICE', 'POSITIVE', 'Preise')
",,Die Preise sind für ein Lokal dieser Klasse sehr angemessen.,Llama3_70B,fixed,4
1d1fd72e-cc83-43b6-a6ce-ab351bb7224f,,"('PRICE', 'POSITIVE', 'Preise')
",,Die Preise sind für ein Restaurant in der Innenstadt angemessen. ,Llama3_70B,fixed,4
390893e1-17af-4c8f-9f16-1307c906b568,,"('AMBIENCE', 'POSITIVE', 'NULL')
",,Wir haben uns alle sehr wohl gefühlt und werden das Lokal wieder besuchen.,Llama3_70B,fixed,4
7b53a6ef-4e8f-413d-bb8f-513f027654a2,,"('PRICE', 'NEUTRAL', 'Preise')
",,Die Preise sind ok.,Llama3_70B,fixed,4
e1c29394-3549-4a7b-974d-810158912667,,"('SERVICE', 'POSITIVE', 'Personal')
",,Bei allen diesen Punkten ist das Personal sehr freundlich und aufmerksam.,Llama3_70B,fixed,4
adacbb9b-1eda-421a-89b1-c14bca9f893a,,"('FOOD', 'POSITIVE', 'Speisen')
",,Die Qualität der Speisen ist immer noch hervorragend.,Llama3_70B,fixed,4
b3f6d294-8d25-4a27-82e9-21ba60a816ed,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Wir kommen gerne wieder!,Llama3_70B,fixed,4
a883ccec-467a-4e09-b95b-4f923d68cff4,,"('AMBIENCE', 'NEUTRAL', 'Ambiente')
",,Das Ambiente war eher schlicht. ,Llama3_70B,fixed,4
62b1cee1-e794-4fbe-8c92-c817521a36e7,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
",✅,"Das Ambiente ist auf den ersten Blick ansprechend, aber das Restaurant hat sich sehr verändert.",Llama3_70B,fixed,4
c149a7e8-d32e-42fc-bf79-60a39aecc7e5,,,✅,"Wir haben uns für den Biergarten entschieden, da es am Abend zu warm war.",Llama3_70B,fixed,4
7a6e740e-09d1-42f1-9135-9c03c99934d8,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Lokalität')
('FOOD', 'POSITIVE', 'Essen')
",,Die Lokalität ist sehr schön und das Essen ist sehr gut.,Llama3_70B,fixed,4
3f845ae6-8b30-4663-b2e5-72ec2c5b8a2c,,"('FOOD', 'POSITIVE', 'Menü')
",,Das Menü war wirklich sehr gut und lecker.,Llama3_70B,fixed,4
