id,second_annotator_comment,annotation,aspect_available_without_judgement,text
e29639a2-5f4a-4e76-a333-b3c39e50b5e3,,"('PRICE', 'NEGATIVE', 'NULL')
",,Insgesamt eine teure Enttäuschung.
9d2c0af6-2e1e-46dc-806b-cb4cff1941e6,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,"Die positiven Bewertungen überraschen,wir werden wahrscheinlich nie wieder hingehen."
a446b705-5ac3-4a80-a774-859c7fe25f0d,,"('SERVICE', 'NEGATIVE', 'NULL')
",,Danach ging allerdings alles im Schneckentempo.
3d03810a-ed8f-4145-9b8e-92f09ce76d3a,,"('SERVICE', 'POSITIVE', 'NULL')
",,SERVICEWir wurden nach dem Eintritt ins Restaurant freundlich begrüßt und konnten auch den Platz frei wählen.
401d14ec-71da-4194-8aee-c42f328fe1db,,"('SERVICE', 'POSITIVE', 'NULL')
('FOOD', 'POSITIVE', 'Filet')
",,Essen sehr schnell an Tisch geliefert Filet auf den Punkt und alles super lecker.
90d12a12-9d8e-4c4e-8540-aadf6df07943,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Das war eine komplette Entäuschung.Das Essen und der Kaffee ist einfach überteuert und hat keine Qualität.
2537dd06-bae5-4813-ad57-dd1ded20a9df,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'Ausflugslokal')
('AMBIENCE', 'NEGATIVE', 'Tische')
",,"befriedigendes Ausflugslokal, leider sehr dreckige Tische, Platzangebot direkt vor LOC obwohl LOC nur zu ca."
c9015e51-0a62-4497-84b7-c176262938eb,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Reservierung ist unumgänglich.Die Küche ist mittlerweile solide, der Service auch und auch die Preise."
0cacae0b-2865-495d-964b-df34a0a45522,,"('FOOD', 'NEGATIVE', 'NULL')
",,"Ich hab Salz, Pfeffer, Essig und Öl vermisst."
7175794d-43d0-472a-93b1-204df121bfef,,"('FOOD', 'POSITIVE', 'Vorspeisen')
('FOOD', 'POSITIVE', 'Fleisch')
",,Sehr leckere Vorspeisen zum Teilen und dann das Fleisch beim Hauptgang.
9e9783b7-5515-40c9-894e-5c8f21678d46,,,✅,"Nachdem mein Freund angekommen war, bestellten sie einen Cappuccino."
3d57fbe9-75eb-4e72-9a18-96de6703f324,,"('FOOD', 'NEGATIVE', 'NULL')
",✅,"Wenn man ein Kaffeehaus betreibt, sollte die Kaffeequalität für sich sprechen."
3dec2c95-1036-447c-b985-d5e7e6316a17,,,,"Die Freude wurde uns leider durch diesen Herrn, der seinen Beruf verfehlt hat, verdorben."
6cbb4591-2033-459c-b6e4-d5f47c953e38,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Schade!
d7724b13-e015-46cb-a6e9-5f82d849f7ff,,"('AMBIENCE', 'POSITIVE', 'Lokal')
",,"Ein super schönes, gemütliches Lokal."
24a38e48-001b-434c-9e00-73bd9af64892,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Wir kommen erst Mal laaange Zeit nicht mehr.
3405e768-eaef-42de-b89e-da188fa3edfa,,"('FOOD', 'NEGATIVE', 'Nachtisch')
",,Der Nachtisch ging gar nicht.
8affd569-bca2-4956-8483-31b33cefe909,,,✅,Wir kennen Qualität und Preis aus LOC.
1e658496-ffac-4cb5-ba3f-3fcba581c373,,"('AMBIENCE', 'POSITIVE', 'Einrichtung')
",,Ein Restaurant mit einer tollen Einrichtung.
6a85e3a7-6a7e-4d9a-a960-b72067f1ec7a,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Wir haben einen Tisch ergattern können und waren rundum zufrieden.
d7ff8adb-48fd-4de6-a8c0-8025c0cf2a06,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Nie wieder!
56f9935c-f485-4057-9d66-5fbecd32621a,,"('FOOD', 'NEGATIVE', 'Essen')
",,Auch bei die Anderen 3 Gäste war das Essen nicht gut.
24cd6497-22da-4298-9067-ba846f78cfaa,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Leider waren wir am Ende etwas enttäuscht.
f97adcfa-3b91-4ba6-9b31-917462e8eb15,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Das Bier kam zügig, die Haxen dauerten etwas, waren aber schön knusprig.Fazit: kann man mal wieder hingegen."
cb8a8e4c-e0d1-4601-9a26-2effaffb5226,,"('FOOD', 'POSITIVE', 'Auswahl an Coktails')
('AMBIENCE', 'POSITIVE', 'Ambiente')
",,Große Auswahl an Coktails und tolles Ambiente.
e4af1219-be26-4e75-b056-ca549aeb8ea8,,"('FOOD', 'NEGATIVE', 'Burger')
",,Der Burger 🍔 schwamm im Öl.
8c914847-2bd3-4a9d-8d1f-75846d3d9baa,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Wir hatten ein Tisch für 16 Personen reserviert..waren vor Ort und haben die bestätigung bekommen..am Tag der Reservierung freuten wir uns sehr auf den schönen Abend bei Ihnen..Als wir angekommen sind..war die Reservierung nicht mehr vorhanden und man konnte uns keine Alternative anbieten..wir waren enttäuscht..von ihrer Organisation..wir werden sie nicht weiterempfehlen..wir mussten wo anders essen gehen..und haben unser Geld ein anderes Restaurant gegeben..wer nicht will der hat schon..sagt man..
8748b9f8-e162-47cb-b0a6-2b93e9a191e7,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Etwas später bestellten wir noch Rotkohl nach.Dazu Früh alkoholfrei und Malzbier, sowie eine Cola.Es wurde alles heiß serviert und schmeckte uns gut."
1017b006-57a6-4c29-95fb-a558cd515d6e,,"('FOOD', 'POSITIVE', 'LOC')
",,LOC war auch lecker.
b198bc98-08fa-4edd-9f69-27d703f93cac,,"('FOOD', 'POSITIVE', 'Currywurst')
",,"Wo gibt es die beste Currywurst LOC, natürlich nur hier mitten im LOC."
214d70c0-9f1f-4ebe-979c-d18eaeac0e31,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'Brauhaus')
",,"Nach einem spontanen Besuch heute Mittag draußen ( es war nichts los ) sind wir zur der Einsicht gekommen, dass wir dieses Brauhaus nie wieder betreten werden."
10dcd381-f68e-4e74-88a7-afc9408e094f,,,✅,Jeder Kellner verwies auf einen anderen Kellner bis man letzten Endes an den Oberkellner verwiesen wurde.
205c88a2-c14f-4e01-bd1d-59e941298161,,,,Das ist Pflicht.
b69b27d2-1990-477a-8c2a-8f726fccd5c3,,,,Es war zusammenhängend reserviert und es wurde á la cart bestellt.
de7cf9f4-640a-4216-9d30-3dabbda812a2,,"('FOOD', 'POSITIVE', 'Gnocchi mit Gorgonzola')
",,"Aperol, leckere Gnocchi mit Gorgonzola und zum Schluss Tartufo Eis."
47d22656-51f0-4fe9-810e-69ee4ceb343b,"Hier fehlt ggf. noch FOOD, NEUTRAL, Haxn mit Knödel und Krautsalta sowie FOOD, NEGATIVE, Knödel und FOOD, NEGATIVE, Fleisch  ✅","('FOOD', 'NEUTRAL', 'Blaukraut')
",,Blaukraut ok.. = -1Haxn mit Knödel und Krautsalat....Resch passt.... aber das Fleisch.... hart Knödel innen hart ?
941140ad-5472-416f-b47d-5e8bd0852da0,,"('PRICE', 'NEGATIVE', 'Cocktailpreise')
",,Über die Cocktailpreise reden wir lieber nicht.
6ee94aee-adfd-4818-a908-1cd69e9e90ef,,"('PRICE', 'NEGATIVE', 'Fleisch mit Sauce')
('PRICE', 'NEGATIVE', 'Stampf')
('PRICE', 'NEGATIVE', 'Vorspeisen')
('PRICE', 'NEGATIVE', 'Wasser')
('PRICE', 'NEGATIVE', 'Wein')
",,"200.- Euro für 2 Stück Fleisch mit Sauce und Stampf, 2 kleine Vorspeisen, 2 Flaschen Wasser und 3 Gläser Wein ist überzogen!"
f9322784-1678-4100-8c3a-58bb9abc112b,,,,spricht ja für sich.
7b002d8e-c65a-499f-a07c-63c4558f44f2,,"('FOOD', 'POSITIVE', 'Bier von Über Quell')
",,Das Bier von Über Quell war auch sehr angenehm im Geschmak.
57457cc6-50ac-4c21-954d-600f6d6e276e,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Es gibt wirklich deutlich bessere thailändische Küche in LOC.
5b653980-883a-4f8a-b068-6ec6766e0f1b,,"('FOOD', 'CONFLICT', 'Pizza')
",,"Ich hatte eine Pizza, die nicht komplett mangelhaft war."
1b6f6215-2ce8-4bc0-9daf-b6b997db4917,,,✅,Wir bestellten dann die Riesenhaxe zum teilen.
5a7c1c59-70b1-4dff-bccc-a53a599255eb,,"('SERVICE', 'POSITIVE', 'Köbes')
('FOOD', 'POSITIVE', 'Portionen')
",,"Eingekehrt, Sauerbraten bestellt, extrem humorvoller Köbes, Spaß gehabt, geschmackvolle und große Portionen bekommen."
89c83c4a-af1e-4b03-b96c-354eafbb7f4a,,,✅,Zur späten Mittagszeit war das Lokal noch immer berstend voll.
dd4b6a1d-6c69-4fcb-836a-fd783ac53c9d,,"('FOOD', 'NEGATIVE', 'Salat')
('FOOD', 'NEGATIVE', '""RESTAURANT_NAME Teller"" Schnitzel')
",,"""RESTAURANT_NAME Teller"" Schnitzel trocken, Salat welk."
0da36ef1-dc4f-4fd8-9abf-603ca792c6ab,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Dann essen sie dort besser nicht - ungenießbar.Touristenfraß, wie es unangenehmer nicht geht."
aab655bf-6381-43bc-9365-1473b2b4a827,,"('FOOD', 'NEGATIVE', 'NULL')
",,Auch geschmacklich gibt es hier bessere Alternativen.
01af9d5b-e134-4c4b-baeb-858225e1f259,,"('FOOD', 'POSITIVE', 'Pizza')
",,"Riesig große, mega leckere Pizza!"
a3c64de3-263f-4fc5-8d32-648638cb84df,,"('FOOD', 'POSITIVE', 'NULL')
",,Alles frisch zubereitet.
771696f5-c4da-4dc8-8d93-112e7728f841,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Dann habe ich angerufen und mir wurde am Telefon gesagt, dass ich einfach vorbeikommen soll und auf jeden Fall Platz für zwei Personen gefunden wird.Heute Abend war ich dann mit meinem Vater da."
04b5d752-4f46-4d39-9be6-dfd0b08ac266,,"('SERVICE', 'NEGATIVE', 'Service')
('SERVICE', 'NEGATIVE', 'Wartezeiten')
('SERVICE', 'NEGATIVE', 'Nachschenken')
",,"Der Service war komplett überfordert- lange Wartezeiten, kein Nachschenken des Weins und falsche Getränke, die auch noch verrechnet wurden."
59e0cbd9-1a6a-497e-91b8-f857cab4306b,,"('SERVICE', 'NEGATIVE', 'Bedienung')
",,Die Bedienung hat nicht mal tschüss gesagt - wahrscheinlich waren ihr 15€ Trinkgeld zu wenig ☹️!
b9696d1c-3cb7-49b0-984f-301430d6b5ad,,"('FOOD', 'POSITIVE', 'Teller')
",,"Wenn man das alles berücksichtigt, konnte ich mit meinem Teller sehr zufrieden sein."
64fed4f2-bec2-4350-baac-d962607035db,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('FOOD', 'POSITIVE', 'Essen')
",,Das Ambiente ist zum Wohlfühlen und das Essen schmeckt super und macht sehr satt.
80c027b8-93cb-48ad-a083-0d8b7ddd1731,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Die Fleischstücke konnte man suchen.Das Gericht war Geschmacksneutral.
03db4f6e-15aa-4eba-bb22-c9a7c47b2039,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Auch bei unserem letzten und vorletzten Besuch haben wir ähnliche Erfahrungen gemacht und entsprechende Beobachtungen.Die gute Ware hat bislang überwogen und den desaströsen Service kompensiert.Bislang.
3defabae-b0b2-4b7e-a8d6-ae17e6a1c390,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Wenn der Koch eine zweite Chane nicht nutzt, muss ich davon ausgehen, er will, oder kann es nicht besser.Die Jungs an der Bar waren jedoch zu jederzeit bemüht den Fehler zu beseitigen."
e82154e8-698f-4219-b25b-f338de894172,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Wir haben dort an beiden Tagen jetzt im November sehr gut gegessen.Das Personal/ Chef ist sehr freundlich,sehr angenehm.Die Speisekarte bietet viele gutegriechische Gerichte und Vorspeisen.Es hat uns dort sehr gut gefallen, und wir kommen bestimmt wieder!"
31d486a8-4dcf-4ced-a62d-ee7d9e7f0af0,Gespräch ist nicht service ✅,"('SERVICE', 'POSITIVE', 'Service')
('AMBIENCE', 'POSITIVE', 'Fotos')
('SERVICE', 'POSITIVE', 'Gespräch')
",,"Super Service, tolle Fotos und immer ein nettes Gespräch."
5667a61d-5bfd-4f21-b43a-8b65237c9c69,,"('FOOD', 'NEGATIVE', 'Tapas')
",,Es waren die schlechtesten Tapas die ich bisher hatte.
d9521ef1-7f8a-4b17-8b2d-c502d12b9026,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Mangelhafter Service: Lieber Tim, verehren dich und deine Kreativität sehr!Jedoch: schlechtes Personal verdirbt den Ruf!Frech, ohne Klasse, dreckige Tische, kein ‚seemless‘ Arbeiten."
e399e3a6-7eb7-4d37-a46a-d3c849b292a7,,"('FOOD', 'NEGATIVE', 'Käsespätzle')
('FOOD', 'POSITIVE', 'Bagel')
",,Der georderte vegane Bagel war köstlich was wir von den lieblos angerichteten Käsespätzle leider nicht behaupten konnten.
5e8de9b8-fcfc-44f2-a1ae-f9c8d8678051,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Wir besuchen dieses Lokal in unredelmäßigen Abständen und sind immer zufrieden.Besonders positiv hervorzuheben ist der Mut, wechselnde, völlig ""aus der Zeit gefallene"" Gerichte auf die Karte zu setzen."
933a9ce0-b185-4b1e-814c-a7524306d0cd,,"('AMBIENCE', 'POSITIVE', 'Atmosphäre')
('AMBIENCE', 'POSITIVE', 'Ambiente')
('FOOD', 'POSITIVE', 'Essen')
",,"LOC in gemütlicher Atmosphäre, typisch italienisches Ambiente, sehr sehr gutes Essen."
e1071bfa-9846-4103-95e7-9713312f5689,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'laden')
",,!Mit Abstand der lächerlichste laden in LOC!
a9bfa534-406a-4dbf-a6c5-0655e6fa4e1a,,,,"Wir lieben diesen wundervollen Platz in LOC, das Benners, ehemals Käfers direkt neben dem Casino."
4bd10eac-6ff8-4606-a8db-6d067c6714f1,,"('PRICE', 'NEGATIVE', 'NULL')
",,Preislich dafür zumindest teilweise deutlich überzeugen.
82edee9f-37ae-42d8-9539-000ef70cb0a3,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,"Trotzdem sehr empfehlenswert, wir kommen gerne wieder."
6698aee9-8fa7-4be3-be0d-48fe39716d5f,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Er hat ein paar Beinträchtigungen (siehe Foto) aber die Bedienungen haben ihn sehr gut behandelt.Lecker essen außerdem.
2ed72c3e-74a8-4fab-adcb-5e60c60b3321,,,✅,"Antwort des Kellners auf den Hinweis: ""Nein, da leben zwei. """
f0d06b66-f919-4f24-afe7-97a94c3dbc95,,"('SERVICE', 'NEGATIVE', 'Bedienung')
",,Die Bedienung war sehr unfreundlich.
cfe3bf39-8cf6-4b00-a9f4-40276d0b9034,,"('SERVICE', 'NEGATIVE', 'NULL')
",,Jedoch wurde die angekündigte Fertigstellungszeit weit überschritten und wir haben über eine halbe Stunde gewartet.
6c2994b1-cb6b-4c30-bdba-b3825ef82a5c,,"('SERVICE', 'POSITIVE', 'NULL')
('SERVICE', 'POSITIVE', 'Personal')
",,Das Essen war sehr schnell zubereitet und das Personal sehr freundlich.
e84d266a-24ae-4635-8331-cce2a8c88e8c,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Wir kommen immer wieder gern.
be686df9-9d5f-4d06-8aec-f6f402e78123,,,,Nichts mit Pfiff.
b18d22e6-84d4-404f-83c0-b334206e1ca0,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Ich werde mich dort nicht mehr aufhalten und meine Zeit verbringen.
c2d81e53-1f42-496a-babc-f14b3a6599db,,,✅,"Ehrlich gesagt können wir die Einstufung und Bewertungen des ""Olá Luboa"" nicht bestätigen!"
edb2f97c-4205-4a58-9e56-e1606fa1fbda,,"('GENERAL-IMPRESSION', 'POSITIVE', 'LOC')
",,Das LOC ist ein Haus mit Tradition (seit 1765) und damit für jeden Dresden-Besucher ein absolutes Muss.
5377967c-5ba2-47de-ae25-b3bfb577daa0,,"('FOOD', 'POSITIVE', 'Speisen')
('AMBIENCE', 'POSITIVE', 'Location')
",,Hervorragende Speisen in einer wunderschönen Location.
3db5e157-898f-4ca2-83ca-1029d1b683f4,,,,"Ich kenne mich in LOC nicht aus, bin aber sicher, es gibt da ähnliches."
13f6362b-ef7d-44b8-9165-166ce99beb9a,,,✅,"Auf Nachfrage ob wir einen freien Tisch, auf dem noch Geschirr stand, haben könnten, zeigte die Kellnerin ihren deutlichen Unmut, wir haben uns dann in die Ecke beim Klo geklemmt."
0154ad36-6580-400d-9d7f-481da4c874fa,,"('SERVICE', 'NEGATIVE', 'Service')
",,"Leider nein, denn der Service ließ viel zu wünschen übrig."
3cf87d1b-4e71-4b75-9d68-336dcbb48ad5,,"('SERVICE', 'POSITIVE', 'Service')
",,Sehr guter und freundlicher Service.
9709a437-8191-41f8-8c76-868ed627a53a,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Es lohnt sich 100%.
e2152ef1-7ba0-4cf1-93c4-6ddfd06aff3e,,"('SERVICE', 'NEGATIVE', 'Wartezeit')
",,"LOC Bedienung, lange Wartezeit am Tisch."
2c05f214-4fd0-48e9-bad0-b1db39bc064a,,"('FOOD', 'NEGATIVE', 'NULL')
",,Den Blattspinat habe ich leider auf dem Teller nicht finden können.
048f95de-53aa-4690-838f-440060775506,,"('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'POSITIVE', 'Wirt')
",,"Ein solides griechisches Essen mit einem netten Wirt, aber mit Sicherheit nicht Platz 2 aller Restaurants in LOC."
70427b1c-c98a-4ba7-994c-7af1b947afbd,,,,Wir sind extra aus LOC angereist um uns mal was zu gönnen.
f2d4ffc0-3d96-4a6b-b9d2-879cf512821e,,"('FOOD', 'POSITIVE', 'Gruss aus der Küche')
",,"Sehr zu empfehlen, insbesondere der Gruss aus der Küche."
7c1a628a-bd2c-4c92-a309-b585eb2f62ba,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Ein Lob verdient nach wie vor, die Küche mit längeren Küchenzeiten und guten LOC.Doch das vorher gut geführte Restaurant rutscht durch unfreundliches, sehr junges Servicepersonal, was keine ""Benimmregeln"" kennt, tief ab."
b9b635d4-ea0a-4135-abc8-2fb1ceb20fca,,"('AMBIENCE', 'POSITIVE', 'Lokal')
",,"Ja, das Lokal ist sehr gut gelegen."
68b54dc4-7df2-4f50-9989-6302d68573a2,,"('FOOD', 'NEUTRAL', 'Quiche')
('FOOD', 'POSITIVE', 'Salat')
",,"Die Quiche war okay, nichts besonderes; der Salat war gut!"
df787443-39db-4564-8866-e00a8ca5fa2c,,"('FOOD', 'POSITIVE', 'Bier')
('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'NEUTRAL', 'Service')
",,"Riesen Laden, Bier und Essen schmecken, Service auch nicht schlecht."
974a13a3-cc0b-4985-b02d-0900458913e7,,"('SERVICE', 'POSITIVE', 'Service')
('SERVICE', 'POSITIVE', 'Personal')
",,Der Service war auch erstklassig und das Personal war sehr freundlich.
950c42c3-4c94-4009-9ee7-1be91114e4f5,,,✅,Mussten den Tisch während des Aufenthalts wechseln.
8dccce0d-5e74-4210-829d-5b3966269ce6,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Wir werden nicht wiederkommen.
c51dac34-4fe2-469b-b1d2-909a1ac2d079,,"('FOOD', 'NEGATIVE', 'Stöcke')
",,"Qualität der Stöcke eher schlecht, aber es geht ja um die Gaudi"
b55fc388-1d81-4832-845c-2686f21165bd,,"('SERVICE', 'POSITIVE', 'Service')
",,Netter Service und freundliche Leute.
5e015555-31a3-4a31-bf44-2102234aa4f9,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Wir freuen uns schon auf das nächste Mal.
a0d4d8b9-2eeb-48fb-a660-aa11337c135e,,,✅,30 Minuten und dann noch einmal 1Stunde für meine Pizza…also lies ich die Vorspeise weg.
87c5806d-6bba-4e0d-a965-3daca93f5b24,,"('SERVICE', 'NEGATIVE', 'Personal')
",,Das Personal ist leicht arrogant und nicht besonders freundlich.
a306f866-8f75-4dfc-a373-1786827d252b,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,"Jetzt waren wir wieder hier, und ich muss sagen es hat stark nachgelassen."
cb624877-1610-47ce-a7f3-9a2a2d5df34d,,,✅,"Das hat natürlich seinen Preis, wenn jedoch die Leistung stimmt......"
e9ec63cf-ee51-4bc8-9709-6a3d504ed2e4,,"('FOOD', 'POSITIVE', 'Gerichte')
",,"Die Gerichte zart, aber herzhaft gewürzt rundeten den Abend ab."
4723e1df-037a-4a68-9331-88ceb8d4d21e,,"('FOOD', 'NEGATIVE', 'NULL')
",,Weinschorle stark verdünnt vom Geschmack her.
3f9a05a4-e984-4f7c-920e-feff83c13970,,"('SERVICE', 'NEGATIVE', 'NULL')
('FOOD', 'NEGATIVE', 'aioli')
",,"Die aioli war eine gelbe, salzige Senf Soße ohne einen Hauch von knoblauch und auf Nachfrage /Beschwerde hieß es : da könne man nix für, die kommt so vom Lieferanten und das mit den Baguettes gibt er an die Küche weiter, aber die sind immer so."
a4902949-34a0-4383-9880-d19a5720031d,,,,ich hatte mich gottseidank dieses mal nicht auf die LOC hier verlassen und bin doch reingegangen.
a232e81c-873b-4de0-a3f9-ab2853830e7c,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Mal dort und werde wiederkommen wenn ich wieder in LOC bin.
e8aca019-3a82-4cd3-87b6-9992b3fb3cd2,,"('FOOD', 'POSITIVE', 'Sardellencreme')
",,Hier werden Sie mit leckerem Sardellencreme serviert.
05d3f95a-ba95-4ef5-99b8-135e7ab55984,,,,Irgendwie wollen wir nicht mehr.
2c084b3d-221e-43be-92c2-46886c7ca9b4,,,✅,Die Garderobenständer in der Mitte war wie in der LOC.
f03fb872-5469-4a61-a765-95f12bebafd2,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Auf der Dachterrasse aber sehr schön, allerdings auch dort sehr laute Musik.3."
4bcd91a0-284e-45e3-9a14-cce0bd95675f,,,✅,"Dem Anlass angemessen (Geburtstag) waren wir Punkt 17.00Uhr vor Ort, weil wir unbedingt beim „LOC“ einkehren wollten und drinnen alle Tische bereits reserviert waren."
7100f85c-6768-4203-82f7-9d12cc3e37e2,,"('FOOD', 'POSITIVE', 'Küche')
('SERVICE', 'POSITIVE', 'Service')
",,Ausgezeichnete Küche trifft auf ausgezeichneten Service.
7f2fed9b-de79-43f6-a65a-ddfd21bc7e69,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Muss es sein, zwei Außenbereiche und die Innenräume zu bewirten und dafür zwar viel, jedoch schlecht ausgesuchtes Personal einzustellen?Für dieses Restauranterlebnis habe ich mich als Dresdnerin fremdgeschämt"
4a4ef82b-68e4-4fc5-97aa-2b73f6b7c4de,,,✅,"Der Knödel war dann knochenhart und das ganze Essen lauwarm, wie man das eben so in 2 Minuten Mikrowelle hinkriegt."
a9186258-a9e5-4721-842b-7838191929c9,,"('FOOD', 'POSITIVE', 'Auswahl an Fisch')
('FOOD', 'POSITIVE', 'Meeresfrüchten')
",,Viel Auswahl an Fisch und Meeresfrüchten.
50be7315-f3ba-4d16-9127-2ef84c3e72b6,,"('SERVICE', 'POSITIVE', 'Service')
",,Der wirklich hervorragende Service hat den Besuch abgerundet.
8e382171-4702-49de-972e-f3c6913f9439,,"('SERVICE', 'POSITIVE', 'NULL')
",,Wir wurden sehr freundlich empfangen und auch bedient.
e0144061-7d42-45ac-a435-fe11d5a9bca5,,,✅,"was ich dann bekam war grüner Salat mit ein paar Tomaten, Ruhkola, Parmesan, sehr viel Toast und Putenbruststreifen und das für 22,00 Euro."
7b3e50c7-a26d-41ba-807d-f93010e88e53,,,✅,Das gleich gilt für die Bedienung und den Wein.
5aa2124b-d3f0-427b-a19e-e5e207c84cf3,,"('PRICE', 'NEGATIVE', 'Speisen')
('PRICE', 'NEGATIVE', 'Wein')
",,Im Ergebnis haben weder die Speisen noch der Wein ihren Preis gerechtfertigt.
0361d34f-d6f1-4e66-9c01-cbbbff9b5bc4,,"('SERVICE', 'POSITIVE', 'Frau Vorname')
",,"Speziell die Bedienungung Frau Vorname, LOC super aufmerksam, freundlich und nett."
9993a44b-c7eb-4a22-ab96-06f180120673,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Wir haben das fantastische 4-Gänge-Menü genossen: geschmacklich hervorragend - ein vorbildlicher und aufmerksamer, sehr freundlicher Service Danke für einen ganz besonderen Abend!"
4d494fb9-a3bf-4f1b-acd5-f1b18cabe658,,"('SERVICE', 'NEGATIVE', 'Bedienung')
",,Die Bedienung hatte null Ahnung was welches Gericht war.
5ab03cff-9151-4590-8dcd-201de7533553,,,✅,Mein Frau und ich bestellten die kleine Mazze-Platte für 14 Euro für uns beide zusammen.
4f6f472c-334f-4ae9-a932-83d3590a7266,,"('SERVICE', 'NEGATIVE', 'Kellner')
",,Leider waren die Kellner auch nicht in der Lage uns einen Wein zu empfehlen und wir wurden auf eine kleine Karte verwiesen.
05a93c4f-3472-4f4c-a115-225119e754c4,,,,die bessere Alternative.
e146dc39-d7dc-49db-8170-fc3bbb4830b5,,"('FOOD', 'POSITIVE', 'Küche')
('SERVICE', 'POSITIVE', 'Kochs')
",,"Eine innovative Küche eines engagierten Kochs, wobei man es mögen muss, dass in JEDEM Gang deutliche Fruchtnoten zumindest im Hintergrund, wenn nicht im Vordergrund stehen."
077c000f-6193-462b-9f79-b5d7a414212c,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Eine höfliche Anfrage wurde patzig beantwortet.im weiteren Verlauf war das Hähnchen noch roh und hat tatsächlich keine Pfanne gesehen!
6e9c480c-2456-4a9e-9564-93cb949a5114,,"('SERVICE', 'NEGATIVE', 'Bedienungen')
",,"Geschätzt 10 Bedienungen haben versucht uns zu versorgen immer wieder Doppelbestellungen, weil keiner wirklich Wuste was der andere macht."
1adef1cd-6727-4937-aec5-be42dd14d0b6,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Mal sehen wie lange sich vom früheren guten Ruf noch Leben lässt.Bin skeptisch!
325c6767-b7de-4fa6-b86a-c355e2e5e911,,"('AMBIENCE', 'POSITIVE', 'Biergarten')
('SERVICE', 'POSITIVE', 'Service')
",,"Sehr schöner Biergarten, sehr netter Service."
9749c35f-ba02-4d47-972b-a666b49c3f83,,"('SERVICE', 'POSITIVE', 'Magdalena')
",,Besser als das Essen war nur unsere Bedingungsfee Magdalena.
0b8846d2-203d-4322-8f0f-c42cabea6cfb,,,✅,14 Uhr im spärlich besetzen Innenhof.
01c341eb-ab96-43ca-a82f-e8f8321bcf77,,"('FOOD', 'NEGATIVE', 'Baguettes')
",,"Die Baguettes billige zum Aufbacken und nicht ansatzweise knusprig, sondern völlig weich und teilweise sogar matschig."
77a35b14-58b8-443d-80bb-181843e9a78e,,,✅,Ausschlaggebend für die Wahl der Gastronomie war die durchweg sehr gute Bewertung.
efec9dbb-c59e-4003-9c60-a7b5fd02b934,,"('FOOD', 'POSITIVE', 'Bier')
('FOOD', 'NEUTRAL', 'Weinauswahl')
",,"Weinauswahl in Ordnung , Bier empfehlenswert ."
5eb43062-fa6f-447a-a2f0-53750ffc5377,,,,Das ist einfach das echte LOC.
