id,second_annotator_comment,annotation,aspect_available_without_judgement,text
809287a5-0482-4230-93c7-1901b3ecff87,,"('FOOD', 'NEGATIVE', 'Pommes')
",,"15 Pommes und davon 5 ungenießbar, da fast verkohlt."
1fc5356b-e43c-4157-a128-90ff4dadb42a,,"('FOOD', 'NEGATIVE', 'Füllung der Tortellini')
",,Die Füllung der Tortellini war schlecht bis gar nicht gewürzt.
de073073-0203-49e2-ac5b-53410c3707da,,"('SERVICE', 'POSITIVE', 'Bedienung')
('SERVICE', 'POSITIVE', 'Essen')
",,Super nette Bedienung und gute Qualität beim Essen.
84c804c6-9926-4bf1-af23-1d1ba4b63b94,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Kommen immer gerne wieder hier her und das schon eine sehr sehr lange Zeit und haben bis heute keinen Tag bereut den wir hier waren.
5fbca418-faf5-4605-bcc1-f7fcd0a57df4,,,✅,"Bitte passt daher auf, was ihr bestellt oder sucht Euch in LOC einen richtigen LOC"
d3392a76-e447-49f1-9c58-d4bb7ee25778,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Alle guten Dinge sind drei ...... oder auch nicht.Das Essen ist gut , alles andere ist massig.Wenn es nur ums Essen ginge wäre es ok, aber man geht aus um ein netten Abend zu erleben.Keller genervt und unfreundlich, wir hatten zweimal Muscheln mussten aus dem Haffen die LOC da kein Platz auf den mini tischen wahr.Es gebe da noch einiges zusagen.Mein Fazit Kantinen Atmosphäre brauche ich nicht, deshalb ist das Lokal für mich ab gehackt."
5d85b991-0811-4cb2-8ea9-e44989325a55,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Wir hatten Glück und haben spontan einen Tisch bekommen.Die Bedienungen waren freundlich.
629ea5ce-9721-4495-84c9-e5f9dd35b933,,"('FOOD', 'POSITIVE', 'Weinkarte')
",,Außerdem auch eine sehr gute Weinkarte !
d4bf7048-b72f-4a03-a7a4-0817a060f702,,"('FOOD', 'POSITIVE', 'Küche')
",,Kleines Lokal mit unglaublich guter Küche !
5bf55664-b7c8-436c-a8ee-d26601c576ae,,,✅,"Und wenn man als ""Gast"" die Toiletten benutzen möchte, muss man hier auch nochmal 0.50€ zahlen."
6060ea22-663b-42d8-992f-2efb6b823b9c,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Geschmacklich haben wir mehr erwartet.Es fehlte beim Hauptgericht das gewisse Etwas.Die Vorspeise war nicht meins und sehr klein.Das beste war der Nachtisch.
9ef499d4-1191-4f3e-aa86-e5419ee937b5,,"('SERVICE', 'POSITIVE', 'Service')
",,Service schnell und freundlich
87343f22-81fd-4366-b101-4da19194b8cd,,"('FOOD', 'POSITIVE', 'Kellerbier')
",,Kellerbier auch gut.
7ba63b95-db65-4ee4-bbaf-3a120ee12689,,,✅,Wir hatten nicht reserviert trotzdem konnte Frau Reichet uns noch einen schönen Tisch im Gewölbe organisieren.
41539d89-669e-49a1-9dc0-183928ae946e,,"('FOOD', 'NEGATIVE', 'Braten')
('FOOD', 'NEGATIVE', 'Fertigsoße')
",,"Und der Braten hat hat nix geschmeckt, wahrscheinlich auch deswegen, weil er von der Fertigsoße umhült war."
6646c07b-22a5-4518-9a04-b6589ab8d9c2,,"('SERVICE', 'NEGATIVE', 'Rücknahme')
('PRICE', 'NEGATIVE', 'Preisnachlass')
",,"Kein Preisnachlass, keine Rücknahme!!"
8c599800-c7b7-45a8-813a-9ad0a42bb57d,,"('FOOD', 'POSITIVE', 'Speisenauswahl')
",,"Die Speisenauswahl ist sehr groß, alle Küchen der Welt sind vertreten."
eac8b27e-1552-43c8-93cc-64bd3501af5a,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Ambiente gut,Sehr nette Bedienung durch die junge Frau ( Eva).Essen war auch gut würde ich jeden empfehlen."
f970ca91-0639-426f-8c1d-980bd150e86c,,"('FOOD', 'POSITIVE', 'Auswahl an Getränken')
",,Dafür ist die Auswahl an Getränken sehr ordentlich.
d654c3e3-81bf-4ca7-8620-a8305409422d,,,✅,"Restaurant mäßig voll, kein Stress weit und breit."
ac7cf271-4a84-4ce0-a550-b2ea938649f6,,"('PRICE', 'NEGATIVE', 'Preisen')
",,Bei den Preisen kann man mehr erwarten.
0efab5c5-442a-439e-b9a4-4c97a00678f6,,"('SERVICE', 'NEGATIVE', 'NULL')
('FOOD', 'POSITIVE', 'Essen')
",,"Da wir kein Tisch reserviert haben , würden wir nicht so gerne aufgenommen und wurde nur ne Stunde Zeit gegeben zum Essen …schade sonst war das Essen sehr lecker"
5f530419-aa01-44f0-804e-6b24c9552cee,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
('FOOD', 'POSITIVE', 'Bier')
('FOOD', 'NEUTRAL', 'Speisen')
",,"Wir waren mittags hier, das Ambiente ist top und auch das Bier ist super, leider sind die Speisen ""nur"" Ok."
1d1fa780-59bd-47fd-9d64-f0be2d1aac42,,"('SERVICE', 'POSITIVE', 'Service')
",,"Auch der Service am Tisch, super freundlich, umsichtig und super lieb."
7a8af706-b7e9-40db-80ca-03fb392df7d6,,,✅,"Die Gäste, die dann noch im Restaurant sind, haben eben Pech."
0eee5bde-a56e-490c-865e-ee38b5b68b02,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Schade!
92ceb6b4-7d93-4b9f-a08c-645318d605a4,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
",,Das Ambiente ist auch super und für ein Bräustüberl absolut stimmig.
8bc6666b-9a3c-408c-86dc-a56726e9a22a,,"('GENERAL-IMPRESSION', 'POSITIVE', 'LOC')
",,Hier waren wir nach einem Konzert in der LOC und es hat uns sehr gut gefallen.
709d6b9c-9565-46fb-8b34-b442e186b7a7,,"('GENERAL-IMPRESSION', 'POSITIVE', 'Lokal')
",,Und ich weiß dass ich niemals irgendwo anders eine Haxe testen werde und hoffe einfach nur dass dieses Lokal uns noch lange erhalten bleibt.
f4547f28-7222-42e0-b477-c7c8e4c58e2c,,,✅,"Da slle Köche sus LOC kommen, wäre ein Coaching mit einem Könner angebracht."
dccc0686-8165-4f9d-982a-f80a2a060191,,"('FOOD', 'POSITIVE', 'Lammkoteletts')
('FOOD', 'POSITIVE', 'Fusili mit salciche3')
('FOOD', 'NEGATIVE', 'Mozarella')
",,"Das Essen : Licht und Schatten: die Antipasti misto mit billigen Mozarella - die Lammkoteletts waren dafür 1a, ebenso die Fusili mit salciche3."
ef331aea-c581-4ec9-be31-10f239834542,,,✅,Tische blieben auch den restlichen Abend frei.
06aacbb0-fc65-4bc5-8068-7d743f34d32a,"Köbesse = Kellner? -> Service ✅


gut bürgerlich impliziert eigentlich nicht gleich ein positives Sentiment oder? Ist eigentlich eine Bezeichnung für eine Art des Essens✅","('AMBIENCE', 'POSITIVE', 'Räumen')
('FOOD', 'POSITIVE', 'Essen')
('PRICE', 'NEGATIVE', 'Köbesse')
",,"Der Laden ist ein wahrer Fuchsbau mit zahlreichen urigen Räumen, die Köbesse sind grimmig-gleichgültig, das Essen gut-bürgerlich."
2d1ab6cd-00c1-47ba-b342-eb5cae2332ed,,"('SERVICE', 'POSITIVE', 'Team')
('SERVICE', 'POSITIVE', 'Chefs')
('FOOD', 'POSITIVE', 'Küche')
('SERVICE', 'POSITIVE', 'Personal')
",,"Man muss dem gesamten Team mit ihren Chefs großen Respekt zollen, wie sie es in der Gastronomiebranche geschafft haben - in diesen verrückten schwierigen vergangenen 2 Jahren- eine tolle Küche und ausgesprochen nettes Personal zu halten und zu motivieren, bei einer nicht mehr reichlich vorhandenen Auswahl des gleichen."
cde5a7d6-85a0-44ac-9915-adf6b0d0008c,,"('FOOD', 'NEGATIVE', 'Pizza')
",,"), da die Pizza so schlecht und unappetitlich war."
6054bffa-0f93-4e26-825f-37599a1978fa,Doppelt? Nicht Klammern mit in die Phrase? ✅,"('FOOD', 'POSITIVE', 'rote Bete')
('FOOD', 'POSITIVE', 'Vorspeise')
",,Die Vorspeise (rote Bete) war sehr lecker.
ed96fef7-fcc0-47fa-808f-9c101f87de52,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Nur noch Masse obwohl der Service es nicht mehr schafft.Seezungen nicht gut, trocken und nur teuer."
340810a7-c0d7-44d2-84ae-4d324f0d65f9,,"('PRICE', 'NEGATIVE', 'Kölsch')
",,"Preise für das Kölsch (0,2 l) empfinde ich etwas übertrieben."
5bdfe275-f3a7-49f0-ae6c-c92b76d60a97,,,✅,Wir hatten beide als Vorspeise das Rindertartar - in mild aber auch scharf.
83945dc1-8aa4-4fe6-bf08-b253a2c97ec9,,"('SERVICE', 'NEGATIVE', 'Service')
",,Der Service ist eine Katastrophe!
c2c25218-b301-4cb2-95c0-0309f2cd6522,,,✅,Teller blieben nach dem LOC fast eine Stunde noch auf dem Tisch stehen.
5cf16caf-a6f1-42a6-8af7-df1c91ad85c0,,"('FOOD', 'NEUTRAL', 'Schnitzel')
",,Das Schnitzel okay.
1fd173e0-d865-4f0e-809f-b367ac6bb98e,,"('FOOD', 'POSITIVE', 'Essen')
('AMBIENCE', 'POSITIVE', 'Spielplatz')
",,Gutes Essen Schöner Spielplatz
82fbab37-81ed-4f32-9aa6-6559a14732f4,,,✅,Wir waren auf einem Sonntagabend hier.
525c6dd2-c0eb-4f5d-baec-bfb28d47af0b,,"('FOOD', 'NEGATIVE', 'NULL')
",,Geschmacklich war es leider auch absolut traurig.
74a03f12-b7d7-40c5-900b-3b97479c3c9f,,,,Ich hatte da aber auch keine Lust mehr danach zu fragen.
9e3f9f32-075f-4cd2-b022-ef591dd405d6,,"('FOOD', 'NEUTRAL', 'NULL')
",,"das Frühstück wird als Highlight auf Etageren serviert, die Auswahl der Produkte entspricht dem Standard, leider nicht außergewöhnlich oder detailverliebt angerichtet."
c0016a3c-5409-4420-8b95-8b957125211e,,,✅,"Noch einmal draußen sitzen, den Abend genießen und Schnorr Bräu trinken."
3e7f9f62-2604-481c-bf18-25bf18a6cf98,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
('SERVICE', 'POSITIVE', 'Dario')
",,Dario war ein super Kellner und hat den Abend zu einer sehr schönen Erinnerung gemacht.
b56408e8-e062-41fc-9ca9-8e40aab206fa,,"('SERVICE', 'NEGATIVE', 'NULL')
",,"Ähnliches beobachteten wir dann wiederholt, wurden immernoch nicht bedient und verließen dann das Café."
e753718b-3c54-4b3e-923a-df60d11bc9b9,,"('PRICE', 'NEGATIVE', 'Preis')
",✅,"Die große Platte beinhaltete zwar 12 Beilagen, aber dieser Preis war nicht fair."
785d2d71-3abf-457d-bfbf-c5abdfacc6d5,,"('SERVICE', 'POSITIVE', 'NULL')
",,"Nach wie vor super, mega aufmerksam und freundlich."
f6784649-2736-4759-a342-77d8f6c2cd41,,"('SERVICE', 'NEGATIVE', 'NULL')
",,"Die gewünschte Beilage war auf der Speisekarte, da wär etwas mehr Flexibilität wünschenswer."
8e4475b6-23c4-4449-93f5-b60aea5dae85,,,✅,Der Laden hat genau einen(!)
b2f7122a-67e5-4c37-839c-ae8f826171f1,,"('SERVICE', 'NEGATIVE', 'Servicepersonal')
",,Das Servicepersonal ist unfreundlich bis respektlos.
118a3ed1-9dde-4907-8db9-7e91d7fd5252,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,"Schade, das war keine Empfehlung um hier noch mal mit Familie oder Freunden hinzugehen."
88f5df13-2099-48be-b264-1bf5512ddfb0,,"('SERVICE', 'POSITIVE', 'Service')
('FOOD', 'POSITIVE', 'Essen')
('FOOD', 'POSITIVE', 'Bier')
",,"Schneller freundlicher Service im Restaurant, Es bleibt natürlich Großgastronomie, aber eine die gut funktioniert und in der das Essen uns geschmeckt hat, das Bier ebenfalls."
6d8a5e75-c446-48b9-a190-743987cb78ee,,"('FOOD', 'POSITIVE', 'NULL')
('SERVICE', 'POSITIVE', 'Service')
",,"Top Service, dazu lecker und gute anzusehen."
3fa80fdd-79a7-47f4-ac99-96d49d390ab2,,"('FOOD', 'POSITIVE', 'Frühstück')
",,Frühstück war super lecker.
5301dcee-77b4-485e-96f6-34e393c95ba0,,,✅,"Zum guten Schluss muss ich leider noch ergänzend erwähnen, dass wir beide eigentlich unmittelbar nach Verlassen des Restaurants LOC mit Toilettenfolgen hatten."
48f98c5e-f8ac-4bb6-b6cc-0b99dfd9f7d8,,"('SERVICE', 'NEGATIVE', 'Kellner')
",,Sehr unhöflicher Kellner.
55858c4a-69ab-49d0-a367-aab17fa07344,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Absolut unprofessionell und unhöflich.Insgesamt also guter Start, unangenehmes Ende."
46ba8881-3bb7-4a55-81e2-44cfee848a31,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Aber anderswo kostet es ja dasselbe.Wir kommen wieder.
8377f13d-b27d-4f4c-8e6d-7f448abbc445,,"('FOOD', 'POSITIVE', 'Wein Empfehlung')
",,Auch die Wein Empfehlung war super.
46ddaac1-0d6e-450a-97cb-0417f1b2ec0f,,"('FOOD', 'NEGATIVE', 'Tappas')
",,Die Tappas dagegen waren absolut unterirdisch und gelinde gesagt eine Frechheit.
9c245d48-d7d2-4308-a6a6-18a3b4eb1d26,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Nun aber zum Essen.Ich bestellte mir eine Portion warmer Leberkäse und meine Frau eine LOC.
de93d29d-83b3-4551-a340-3098cf53aa14,,"('AMBIENCE', 'NEGATIVE', 'Live-Musik')
",,"Die Live-Musik durch einen ""Alleinunterhalter"" ist auf Pop getrimmt (mit Gesang) und viel zu laut."
9230f175-758d-4b77-860e-d993fdac2e20,,"('FOOD', 'NEUTRAL', 'Essen')
",,Essen ist in Ordnung.
ca3f985a-6887-46ec-bc78-b146cb25dacc,,"('FOOD', 'POSITIVE', 'Essen')
",,Das Essen war sehr gut!
b3000eb7-235d-49f4-b966-354b38421549,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Abzocke pur.Bei der Bestellung wird ich gefragt ob ich meine Bratkartoffeln mit Zwiebeln möchte.
a5fb7656-6782-4d96-ad13-b304d96bc4ab,,,,Keine Ahnung warum man solche Möchtegern - Security auf die Gesellschaft loslässt.
9d853b9d-07d1-4555-9347-a9f668268e5e,,,,Stühle beim Putzen aufstellen?
4feb5a8a-b861-4f1c-80e7-bf71a7cab9d5,,,,LOC einen Stock höher.
0995ff99-95d4-4d63-9b9b-6dfc57653d7f,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,"Rundum ein schönes Erlebnis, jederzeit wieder."
134870e0-c2a5-4da7-a78c-6b814fb03836,,"('SERVICE', 'NEGATIVE', 'NULL')
",,"Schaute neue Gäste an, aber sich um sie zu kümmern war dann wohl nicht angedacht."
2fdda901-a4d4-4313-9f4d-831196fefe1b,,"('SERVICE', 'NEGATIVE', 'NULL')
",,Getränk nachbestellt und wieder mehr als 10 Minute darauf warten müssen.
a4eceafa-28b4-4260-a2a8-bbeed1c99087,,"('SERVICE', 'NEGATIVE', 'Service')
",,Aber der Service ließ zu Wünschen übrig.
dde3877b-522b-4cd3-9cf5-1cc0b6d329d0,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
",,Tolles und gemütliches Ambiente
2d688bdb-40de-4e2b-9961-0353b4cef0ff,,"('SERVICE', 'POSITIVE', 'Service')
('FOOD', 'POSITIVE', 'Fleisch')
",,Hervorragender Service und Fleisch von Spitzenqualität.
2d3dd382-ce81-4c40-95cf-278b5b815882,,,✅,Ich hatte das Essen anders in Erinnerung.
9e1c468d-2775-49eb-b988-e48f9a0b2a17,,,✅,"Bitte macht, dass es so mega lecker wie früher wird!!"
b35f5568-9889-49f6-98f4-66ebb99020fb,,"('FOOD', 'NEUTRAL', 'Hamburger')
",,Der Hamburger meines Mannes war ok.
cf11aa4f-3934-43d9-8a25-3d5c70b0f4af,,"('FOOD', 'POSITIVE', 'Speisen')
('FOOD', 'POSITIVE', 'Getränken')
",,Tolle Auswahl an Speisen und Getränken.
d631afb8-0b4c-413b-b307-d8eae099e070,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Von der Vorspeise bis zum Dessert einfach klasse.Auch als allein Reisende wurde ich freundlich und herzlich bedient.
51e18638-c70b-4a16-91c2-08c3f65eef0b,,"('SERVICE', 'NEGATIVE', 'NULL')
",✅,"Eine halbe Stunde nach der Bestellung des Weines (LOC) wurden wir über dessen nicht mehr Vorhandensein informiert, und es dauerte 1 weitere Stunde bis der Alternativwein serviert wurde."
acbf9139-6e2c-4764-91d0-c46d1a92763f,,,✅,Als LOC genieße ich natürlich das Augustiner Bier.
43c4a560-372e-4022-939a-64594145336d,,"('FOOD', 'NEGATIVE', 'Vorspeise')
('FOOD', 'NEGATIVE', 'Paprika Frischkäse')
('FOOD', 'NEGATIVE', 'Datteln')
",,Vorspeise trieft leider vor Fett egal ob Paprika Frischkäse oder Datteln.
86f9a78c-3b1a-44ab-96b6-b7e4a5af18ee,,"('SERVICE', 'POSITIVE', 'Wirt')
",✅,"Das allerbeste, obwohl wir recht kurzfristig reservierten und das Lokal ausgebucht war, fand der Wirt noch ein Plätzchen für uns."
44583247-4a1d-40c4-99b9-a3e33712f1e3,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,"Das Personal ist freundlich, die Toiletten sind sauber, Ich kann es nur empfehlen.Und ein ganz besonderes Lob an den Humorvollen freundlichen Kellner Emanuele."
92bd43c3-ff72-4ae9-b7bb-fde7b1152155,,,,Als wir ankamen warteten ca.
7881f289-65ad-4970-b8aa-df87838b5cae,,"('FOOD', 'NEGATIVE', 'Salat')
('FOOD', 'NEGATIVE', 'Cheeseburger')
",,"Ein Cheeseburger fùr 16 €, kann man ja machen, aber dafür erwartet man mehr als LOC einen winzigen Klecks Salat und unter dem Patty ein sogenanntes Blockhousebrot, quasi ein ein Stück Bouguete auf der Schnittseite angeröstet."
00a95062-473e-4cca-b213-b5ad72fe47e1,,,,"Aber der Spruch, der dann kam, war dann doch zuviel."
2650bd5f-a9ad-4315-8fc2-ada6e2b2cab5,,,✅,Parken im neuen LOC gut möglich.
f1fd7fc8-d9f3-4fbe-aca8-0fd05de0eac9,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Wir kommen wieder!
590bae4a-0ba1-45ea-bdd3-577ccf2d42a7,,"('SERVICE', 'NEGATIVE', 'NULL')
",,"Dass es am Verkaufstalent etwas mangelte, fand ich traurig; ein leeres Bierglas animierte niemanden nachzufragen, ob ich noch etwas trinken wollte."
b5c7ce31-6c54-4208-be70-1a2db0a65561,,,,"Trotz den Umständen, dass fast alle Corna-Maßnahmen in LOC (außer in medizinischen Einrichtungen) aufgehoben wurden, muss man hier immer noch vor der Tür anstehen und warten bis man einen Platz zugewiesen bekommt."
8cb5063d-f73a-4bb8-89f3-e859a7e1d747,,"('GENERAL-IMPRESSION', 'NEUTRAL', 'NULL')
",,Nicht mehr - aber auch nicht weniger.
4350a03d-3261-4c0a-8d51-450d12df9195,,"('AMBIENCE', 'POSITIVE', 'NULL')
('FOOD', 'POSITIVE', 'Essen')
",,"Man sitzt bequem, das Essen ist sehr gut, man muss allerdings Fleisch mögen."
9a85c828-1c85-40cb-9213-2a58b41de7f1,,"('SERVICE', 'POSITIVE', 'Sophie')
",,Wurde sehr freundlich von Sophie bedient!
0773efd4-390b-42d8-8f7e-200b20d32db4,,"('SERVICE', 'NEGATIVE', 'NULL')
",,"Sorry, aber wenn alle Tische auf sind, wie kann dann ein einziger Tisch nicht bedient werden?"
e7f57c97-f9eb-43df-ba68-90ee019a0d6b,,"('SERVICE', 'NEGATIVE', 'NULL')
",,"Eine Nachfrage zwischendurch, ob noch etwas gewünscht wird, blieb aus."
a67d193b-bb74-416c-89d1-85e758fbe4ce,,"('SERVICE', 'NEGATIVE', 'Kellner')
",,Zum Korrigieren war der Kellner nicht bereit!
0d57ff9d-73d8-43d7-a0d6-875593ecfe9b,,,✅,"Sollte man auch nicht erwarten, bedenkt man die Größe des Restaurants."
cd8638a1-c7da-4a10-875e-7164b9712c95,,,,Auch ihr werdet definitiv fündig!
55aa3b26-0c9c-4d43-9450-be3996bd5e92,,"('SERVICE', 'NEGATIVE', 'Geschäftsführerin')
",,hat uns die Geschäftsführerin ohne Begrüßung oder freundlicher Ansprache an einen freien Tisch geführt...
359f5b00-257a-44fd-9535-b43e29cc288e,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,So schade!
6fc52942-257a-4b83-86d5-ee9ae6e767ab,,"('AMBIENCE', 'POSITIVE', 'Lokal')
('AMBIENCE', 'POSITIVE', 'Ambiente')
",,Ein sehr schönes Lokal mit ansprechendem Ambiente.
1f4c853e-bb99-4cef-aa41-264228d298a5,,"('FOOD', 'POSITIVE', 'NULL')
",,Es war sehr lecker.
2707d2a9-0bd1-4f88-a68e-dedeeb4af1e2,,"('FOOD', 'POSITIVE', 'Essen')
('FOOD', 'POSITIVE', 'chorizo')
",,"Das Essen war grandios, vor allem die gegrillte chorizo als Vorspeise, das war die beste die ich bisher in LOC gegessen habe."
8e7c7abd-5f33-4046-8ca0-73b660897150,,,✅,"Spezialität, die LOC Bratwürste, haben mit dem Original rein gar nichts zu tun."
177585a0-cac7-4cc3-8ab7-cecccf1170e3,,"('AMBIENCE', 'POSITIVE', 'Ambiente')
",,Schönes Ambiente.
d132fc9e-145a-4855-94ca-bc9bca5960bb,,,✅,"Das ist ein Filialbetrieb, alles daher typisch."
8e9d39d8-a86d-4d7c-bb5b-7ae001573c07,,"('FOOD', 'POSITIVE', 'Knödel')
",,Portion direkt bestellt) mit leckeren Knödel.
63123d3f-7367-4a61-99d1-a3b0e5119435,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,"Wenn wir wieder einmal in LOC sind, kommen wir gerne wieder."
c39b1c16-c941-4c9b-a7ac-92e2fe6961af,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Im Sommer ist der Kellner ohne Haare ein Garant für guten Service.Im Winter ist die Kellner Klientel leider mehr als unfreundlich.
37f91f39-3422-4119-bb2e-9143b42ea9f6,,"('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,Sehr enttäuschend!!!
6ba81de3-dda5-4e98-bf04-f9deae82bf43,,"('SERVICE', 'NEGATIVE', 'Servicekräfte')
",,"Das einzige mango ist die freundlichkeit der Servicekräfte, das könnte besser sein, ansonsten gab es nichts zu meckern."
873c0925-969c-4bc4-92b7-1e3214cea9d9,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
('SERVICE', 'POSITIVE', 'Lena')
",,"Unsere Bedienung, Lena, war sehr höflich und es war im Allgemeinen ein gutes Erlebnis."
345b4c78-5120-4bc8-b83e-a71b812a27d9,,"('FOOD', 'POSITIVE', 'Essen')
('AMBIENCE', 'POSITIVE', 'Gasthaus')
",,Gutes Essen in einem schönen und geräumigen Gasthaus.
bee56ffd-9cc1-4f52-af78-1bf314ff0501,,"('SERVICE', 'NEGATIVE', 'System der Annahme von Bestellungen')
",,"30% - ausreichend Personal, System der Annahme von Bestellungen nicht erkennbar."
a91dc248-6004-4f27-b248-73af9c140da6,,,✅,"Als wir einen Blick auf die Speisekarte warfen, war von portugiesischen Essen nicht viel zu sehen."
02a4efdc-8431-4592-baa1-c4a581288648,,"('FOOD', 'NEUTRAL', 'Essen')
",,Das Essen war ganz in Ordnung.
3c1003b3-8921-4c02-973c-9b12346396f2,,"('FOOD', 'POSITIVE', 'Essen')
('SERVICE', 'POSITIVE', 'Service')
",,"Gutes Essen und toller, freundlicher Service."
929b3dd1-3e45-4fae-b4e2-376462905092,,,,"Gern wieder, da der tolle Blick über der LOC die Location nochmal besonders macht."
733debd6-1204-4212-9e38-0e535c2253c1,,,✅,"Nachdem direkt der Nachbar-Tisch neben mir noch zwei Getränke bestellt hat und sich wiederum andere Gäste an einen anderen freien Tisch gesetzt haben und sofort bedient wurden, habe ich freundlich gefragt, ob sie mich bedienen wolle."
2a91f99f-e534-46e8-86da-c6ba832012f3,,,✅,"Das Restaurant wurde uns auf Tripadvisor empfohlen, da es auf dem ersten Platz steht."
0093adb4-5e05-4256-9f27-4fdaffb14733,,,,"Da der LOC uns diese angepriesen hat, bestellten wir sie auch."
5230fdb3-d245-46bb-91e5-b8bd8544fe18,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Gern in Zukunft wieder !
bd4a86ec-1ea4-49e2-a0e4-0f6141866c3d,,"('GENERAL-IMPRESSION', 'POSITIVE', 'NULL')
",,Einfach Daumen hoch!!
7d69fd44-1886-4602-be19-7949715f279f,,"('AMBIENCE', 'NEGATIVE', 'NULL')
",,"Um uns zu unterhalten, mussten wir uns fast schon anschreien."
93024b57-852c-49f5-b6a8-29248d9de2e5,,"('FOOD', 'NEGATIVE', 'Leberknödel')
",,Zudem schmeckte der Leberknödel grauenhaft.
e4181183-5b5a-4b20-94f5-37ce6174c10b,,"('FOOD', 'NEGATIVE', 'Spätzle')
('FOOD', 'NEGATIVE', 'Ziegenkäse mit Salat')
",,Hätten wir mehr Zeit gehabt wären die Spätzle und der Ziegenkäse mit Salat sofort wieder in die Küche zurückgegangen.
cfc99b00-450d-4fc7-bd18-a9a6135ca8ee,,,,Punkt.
39f3b551-7465-4e17-ae31-6ddd1a6a2910,,"('FOOD', 'POSITIVE', 'Kalbsschnitzel mit warmen Kartoffel-Gurkensalat')
",,Auch das Kalbsschnitzel mit warmen Kartoffel-Gurkensalat sehr schön auf einem Holzbrett und einem Töpfchen serviert war sehr lecker.
47af3168-2371-4e37-a0e3-1966660a6b59,,,,"Dann meinte er, dass er später käme."
191f7706-7256-4c9e-b02c-3298d8cc9ad3,,"('FOOD', 'NEUTRAL', 'LOC')
('FOOD', 'NEGATIVE', 'Sauvignon im Glas')
('PRICE', 'NEGATIVE', 'Sauvignon im Glas')
",,"Der LOC (42,50€) aus der Flasche war ordentlich, nicht mehr, der offene Sauvignon im Glas dagegen sehr blass und mit 6,90€ entschieden zu teuer veranschlagt."
150d7987-4b1f-460f-b24c-c3c34dabcac1,,,,Daher 2 Punkte Abzug.
a993099d-533f-4366-85f6-73571ecead16,,"('FOOD', 'NEGATIVE', 'NULL')
('PRICE', 'NEGATIVE', 'NULL')
",,Es gab keine reine Rebe und zudem recht teuer.
daef1998-3ccc-42ed-a5ba-6ddb9d2203ba,,"('SERVICE', 'POSITIVE', 'Bedienung')
('PRICE', 'POSITIVE', 'Preise')
('FOOD', 'POSITIVE', 'Portionen')
",,"Portionen sind mehr als ausreichend, Preise sind human und Bedienung ist sehr freundlich."
4927ec28-c9e3-4890-9e61-380dc8065e56,,"('SERVICE', 'NEGATIVE', 'NULL')
",✅,"Meine Frau ist Veganerin, hat anstatt Käse extra Rucola bestellt, aber nicht bekommen."
619aa2ac-5448-42d5-86f2-6c70bffac4b0,,,✅,"Zur Hygiene und der Qualität der Lebensmittel kann ich nichts sagen, da ich keinen Einblick habe."
dabdd901-0348-4914-b969-97edfd7853be,,"('AMBIENCE', 'NEGATIVE', 'NULL')
('GENERAL-IMPRESSION', 'NEGATIVE', 'NULL')
",,"Allerdings war es unglaublich laut, also nichts für einen gemütlichen Abend."
7d8dad99-2083-4b67-b519-e152614c6229,,"('FOOD', 'POSITIVE', 'Produkte')
",,Wir konnten uns von der vorzüglichen Qualität der regionalen und selbst gemachten Produkte überzeugen.
7712fec9-a677-4e6b-8ca9-47fb805f65b3,,⚠️ Mehr als 1 Satz im Text identifiziert von Annoator A,,Service überragend!Wir waren als große Gruppe da und alles kam zusammen und die Empfehlungen waren sehr gut
