"Unnamed: 0","agreement","annotation_id","annotator","aspect_available_without_judgement","created_at","few_shot_condtion","id","label-explicit","label-implicit","lead_time","model","split","text","updated_at"
119,100.0,30092607,"nils-constantin.hellwig@stud.uni-regensburg.de","An aspect is addressed in the text without an explicit mention by the author","2024-02-01T10:24:01.533681Z","fixed","c7cd6622-5305-4b06-a147-1b0a2ee14578","","",6.302,"Llama70B",5,"Die Pizza war schnell vorbei.","2024-02-01T10:24:01.533698Z"
0,100.0,30092702,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:25:48.120692Z","random","68cd1f41-f510-473b-a7c8-a824a76ab40f","[{""end"":22,""text"":""Preise"",""start"":16,""labels"":[""PRICE-NEGATIVE""]},{""end"":47,""text"":""Personal"",""start"":39,""labels"":[""SERVICE-NEGATIVE""]}]","",105.756,"Llama70B",5,"Leider sind die Preise zu hoch und das Personal wenig motiviert.","2024-02-01T10:25:48.120718Z"
1,100.0,30092754,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:26:36.156408Z","random","2661a7da-6cb9-486c-b642-52593d2bd3d1","","[{""end"":61,""text"":""Geld nicht so aus der Tasche"",""start"":33,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",47.127,"Llama70B",5,"Nicht zu empfehlen, wenn man das Geld nicht so aus der Tasche werfen möchte.","2024-02-01T10:26:36.156426Z"
2,100.0,30092766,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:26:46.874462Z","random","04cd1dd0-2b0b-4be2-b25c-b68cc8c366fe","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":35,""text"":""Service"",""start"":28,""labels"":[""SERVICE-NEGATIVE""]}]","",9.589,"Llama70B",5,"Das Essen ist gut, aber der Service hat noch Potential.","2024-02-01T10:26:46.874483Z"
3,100.0,30092796,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:27:12.240596Z","random","355298ff-bc95-49cf-a498-42bdbe19e899","[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":38,""text"":""Preise"",""start"":32,""labels"":[""PRICE-NEGATIVE""]}]","",24.441,"Llama70B",5,"Die Bedienung war gut, aber die Preise sind etwas zu hoch.","2024-02-01T10:27:12.240622Z"
4,100.0,30092802,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:27:19.616543Z","random","83807c16-717a-4d3e-acba-a5d1229b96f3","[{""end"":29,""text"":""Preis-Leistungsverhältnis"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",6.331,"Llama70B",5,"Das Preis-Leistungsverhältnis war super.","2024-02-01T10:27:19.616563Z"
5,100.0,30092862,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:28:05.056313Z","random","9b19a561-5a75-47c6-bdf3-f3dc3f920f88","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",44.586,"Llama70B",5,"Das Ambiente ist nichts Besonderes.","2024-02-01T10:28:05.056336Z"
6,100.0,30092947,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:29:12.694258Z","random","a7b06c51-4f3b-4040-8d04-ee4bf854c68e","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":67,""text"":""Essen"",""start"":62,""labels"":[""FOOD-POSITIVE""]}]","",66.815,"Llama70B",5,"Die Atmosphäre könnte man sicher besser sein lassen, aber das Essen ist wirklich gut.","2024-02-01T10:29:12.694276Z"
7,100.0,30092953,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:29:19.067123Z","random","51d33069-5112-4a17-9911-a88f041eb63b","[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",5.514,"Llama70B",5,"Die Bedienung war sehr freundlich und zuvorkommend.","2024-02-01T10:29:19.067143Z"
8,100.0,30092966,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:29:27.020338Z","random","7cf6933a-829a-4746-aa0f-8089a866565f","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",7.132,"Llama70B",5,"Das Ambiente ist eher schäbig, nichts besonderes.","2024-02-01T10:29:27.020357Z"
9,100.0,30077613,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:37:44.681462Z","random","125c85fa-4b33-4983-a594-84b12aa419d7","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",12.713,"Llama70B",5,"Das Essen war lecker.","2024-02-01T08:37:44.681481Z"
10,100.0,30093025,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:30:02.644497Z","random","8c93375f-0943-40d6-b297-539fcf43c663","[{""end"":87,""text"":""Preisniveau"",""start"":76,""labels"":[""PRICE-NEUTRAL""]}]","",34.72,"Llama70B",5,"Wir wurden dann nicht gefragt ob wir noch etwas trinken möchten und wie das Preisniveau war, dachten wir das ist ja auch ok.","2024-02-01T10:30:02.644522Z"
11,100.0,30093052,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:30:22.298402Z","random","fecd570b-b115-4681-981d-d6ef49b68b26","[{""end"":10,""text"":""Burger"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",18.799,"Llama70B",5,"Die Burger waren ok, aber ein bisschen klein.","2024-02-01T10:30:22.298423Z"
12,100.0,30093065,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:30:39.384474Z","random","45cbb973-cfb1-4547-8b82-f876ec5c8721","[{""end"":9,""text"":""Küche"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":36,""text"":""Personal"",""start"":28,""labels"":[""SERVICE-NEGATIVE""]}]","",16.222,"Llama70B",5,"Die Küche ist gut, aber das Personal sollte etwas mehr auf die Gäste achten.","2024-02-01T10:30:39.384491Z"
13,100.0,30093103,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:31:05.751169Z","random","0d716b3f-8118-4b07-a127-b8068bcbb829","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",25.527,"Llama70B",5,"Das Ambiente ist schön, aber nicht spektakulär.","2024-02-01T10:31:05.751186Z"
14,100.0,30093111,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:31:11.989143Z","random","438e84f3-0eb9-45ae-b23a-9e6218e465cd","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",5.383,"Llama70B",5,"Die Atmosphäre war sehr gemütlich.","2024-02-01T10:31:11.989161Z"
15,100.0,30093121,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:31:17.467759Z","random","b5826ec3-b55d-4e70-8878-2818c49074c3","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",4.524,"Llama70B",5,"Das Ambiente ist gemütlich und sehr schön.","2024-02-01T10:31:17.467776Z"
16,100.0,30093134,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:31:28.350825Z","random","a7a1e867-706a-4547-8ddc-6269988eae70","[{""end"":11,""text"":""Speisen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":11,""text"":""Speisen"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",10.051,"Llama70B",5,"Die Speisen sind gut, aber sehr teuer.","2024-02-01T10:31:28.350846Z"
17,100.0,30093151,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:31:42.724123Z","random","b6898bfb-1a66-423a-8aec-360d75b5f9e3","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]},{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",13.543,"Llama70B",5,"Das Essen war sehr schlecht und teuer.","2024-02-01T10:31:42.724142Z"
18,100.0,30093159,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:31:50.880730Z","random","650e4635-9866-474f-ae27-8c2329a5dd60","[{""end"":21,""text"":""Preis Niveau"",""start"":9,""labels"":[""PRICE-NEGATIVE""]}]","",7.273,"Llama70B",5,"Auch das Preis Niveau ist nicht mehr zeitgemäß.","2024-02-01T10:31:50.880747Z"
19,100.0,30077636,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:37:58.877795Z","random","bbf77403-cd1b-4ef2-966c-5d04f3a53a6e","[{""end"":15,""text"":""Atmosphäre"",""start"":5,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":31,""text"":""Essen"",""start"":26,""labels"":[""FOOD-POSITIVE""]}]","[{""end"":48,""text"":""zu teuer."",""start"":39,""labels"":[""PRICE-POSITIVE-no-phrase""]}]",13.062,"Llama70B",5,"Gute Atmosphäre, leckeres Essen, nicht zu teuer.","2024-02-01T08:37:58.877816Z"
20,100.0,30093165,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:31:56.647235Z","random","fc840e05-43be-4052-823b-cdfed8bf2710","","[{""end"":24,""text"":""hatten einen schönen"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",4.957,"Llama70B",5,"Wir hatten einen schönen Abend.","2024-02-01T10:31:56.647256Z"
21,100.0,30093179,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:32:04.494876Z","random","2a366756-f0fa-4944-8d05-a1a927c9aa01","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",6.976,"Llama70B",5,"Das Personal war zwar freundlich, aber ungeschickt und wenig motiviert.","2024-02-01T10:32:04.494893Z"
22,100.0,30077661,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:38:15.104564Z","random","cbcf4958-bce8-4b80-bf78-d4133f3e1c93","[{""end"":11,""text"":""Speisen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":40,""text"":""Preise"",""start"":34,""labels"":[""PRICE-NEUTRAL""]}]","",14.556,"Llama70B",5,"Die Speisen sind sehr lecker, die Preise sind in Ordnung.","2024-02-01T08:38:15.104582Z"
23,100.0,30093190,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:32:17.932982Z","random","341ad8fb-12d3-429a-8ee6-f5c4ab6478df","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":82,""text"":""Kellner"",""start"":75,""labels"":[""SERVICE-NEGATIVE""]}]","",12.571,"Llama70B",5,"Die Atmosphäre war sehr schön, es hat aber etwas zu lange gedauert bis der Kellner kam.","2024-02-01T10:32:17.933002Z"
24,100.0,30093238,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:32:54.877759Z","random","17142b5a-182f-439b-82de-6260779c1330","[{""end"":19,""text"":""Servicepersonal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":51,""text"":""Preise"",""start"":45,""labels"":[""PRICE-NEUTRAL""]},{""end"":91,""text"":""Essen"",""start"":86,""labels"":[""FOOD-NEUTRAL""]}]","",36.051,"Llama70B",5,"Das Servicepersonal war sehr freundlich, die Preise eher im mittleren Bereich und das Essen wirkte auch nicht schlecht.","2024-02-01T10:32:54.877783Z"
25,100.0,30093251,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:33:01.757994Z","random","4a533990-fc50-477b-9ed7-4aa9c7018fbf","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",6.024,"Llama70B",5,"Das Essen ist gut, aber nicht überragend.","2024-02-01T10:33:01.758020Z"
26,100.0,30093262,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:33:11.469138Z","random","9f8bfcc1-3eb6-40bd-86ea-90da9e443253","[{""end"":44,""text"":""Ambiente"",""start"":36,""labels"":[""AMBIENCE-NEGATIVE""]}]","",8.862,"Llama70B",5,"Wir waren am 10.9.2017 dort und das Ambiente war eher schlecht.","2024-02-01T10:33:11.469161Z"
27,100.0,30077705,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:38:43.665591Z","random","91fce230-a5cf-4e11-bbf2-5933e3f9da10","[{""end"":19,""text"":""Essen"",""start"":14,""labels"":[""FOOD-POSITIVE""]},{""end"":54,""text"":""Warten auf die Bedienung"",""start"":30,""labels"":[""SERVICE-NEGATIVE""]}]","",27.737,"Llama70B",5,"Sehr leckeres Essen, aber das Warten auf die Bedienung war unangenehm.","2024-02-01T08:38:43.665616Z"
28,100.0,30093270,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:33:20.222466Z","random","dd6d29af-f1f8-4828-8e9b-580fc7c6ea23","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",7.901,"Llama70B",5,"Die Preise sind sehr hoch.","2024-02-01T10:33:20.222487Z"
29,100.0,30093277,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:33:30.320145Z","random","e541eeaa-9d5c-4642-9a71-a6f5e689babc","[{""end"":11,""text"":""Portion"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]","",9.171,"Llama70B",5,"Die Portion war auch noch zu gross.","2024-02-01T10:33:30.320168Z"
30,100.0,30093286,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:33:37.922745Z","random","5aff0593-de12-405e-ac08-b5ca2c76173c","[{""end"":15,""text"":""Bedienung"",""start"":6,""labels"":[""SERVICE-POSITIVE""]},{""end"":26,""text"":""Preise"",""start"":20,""labels"":[""PRICE-NEUTRAL""]}]","",6.716,"Llama70B",5,"Tolle Bedienung und Preise in Ordnung.","2024-02-01T10:33:37.922765Z"
31,100.0,30093294,"nils-constantin.hellwig@stud.uni-regensburg.de","An aspect is addressed in the text without an explicit mention by the author","2024-02-01T10:33:45.392245Z","random","17556410-bb0f-4eb0-a900-60f26afff7ce","","",6.525,"Llama70B",5,"Wir hatten uns für die Preise und das Ambiente entschieden.","2024-02-01T10:33:45.392268Z"
32,100.0,30076689,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:27:06.306546Z","random","79a7e744-2bbe-4ffb-a907-81bdf94498ed","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":42,""text"":""Essen"",""start"":37,""labels"":[""FOOD-POSITIVE""]},{""end"":65,""text"":""Preise"",""start"":59,""labels"":[""PRICE-POSITIVE""]}]","",21.012,"Llama70B",5,"Das Ambiente ist eher karg, aber das Essen war gut und die Preise sind angemessen.","2024-02-01T08:27:06.306567Z"
33,100.0,30093302,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:33:51.360458Z","random","95492d30-c4b0-481b-8b49-5714ee6a6fa2","[{""end"":11,""text"":""Speisen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",4.838,"Llama70B",5,"Die Speisen waren sehr gut.","2024-02-01T10:33:51.360477Z"
34,100.0,30093328,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:34:07.903659Z","random","be2de65b-14ac-442d-bf4c-44a4b1b363b7","","[{""end"":16,""text"":""kommen gerne"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",15.515,"Llama70B",5,"Wir kommen gerne wieder!","2024-02-01T10:34:07.903681Z"
35,100.0,30077724,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:38:52.949406Z","random","1793ea09-e239-4479-93bb-e8498ca0c15a","[{""end"":12,""text"":""Essen"",""start"":7,""labels"":[""FOOD-POSITIVE""]}]","",8.449,"Llama70B",5,"Klasse Essen, sehr lecker und frisch.","2024-02-01T08:38:52.949421Z"
36,100.0,30093345,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:34:22.430810Z","random","0218548b-80b8-4f46-9872-ef0e790f1f75","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",13.62,"Llama70B",5,"Das Restaurant ist leider in einem schlechten Zustand.","2024-02-01T10:34:22.430828Z"
37,100.0,30093367,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:34:40.226739Z","random","62ca373e-63e4-487a-8245-506d71b79a4e","","[{""end"":54,""text"":""unbedingt ein Schönheitsfehler, aber auch nichts"",""start"":6,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",16.927,"Llama70B",5,"Nicht unbedingt ein Schönheitsfehler, aber auch nichts Besonderes.","2024-02-01T10:34:40.226757Z"
38,100.0,30093374,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:34:46.210726Z","random","014fb5be-b9b7-420e-92aa-c5c9d5f21a6d","","[{""end"":17,""text"":""schöner Abend"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",5.167,"Llama70B",5,"Ein schöner Abend.","2024-02-01T10:34:46.210749Z"
39,100.0,30093401,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:35:03.156062Z","random","f5fd6199-48b3-4c50-96e2-261399bf59fe","","[{""end"":133,""text"":""bisschen ungemütlich"",""start"":113,""labels"":[""AMBIENCE-NEGATIVE-no-phrase""]}]",16.084,"Llama70B",5,"Wenn man dann noch mitteilt, dass der Preis für das Essen höher ist als im Internet angegeben wurde, wird es ein bisschen ungemütlich.","2024-02-01T10:35:03.156080Z"
40,100.0,30093414,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:35:16.543703Z","random","685dbb4f-bf0c-4250-8b89-1629ca9d741a","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]},{""end"":36,""text"":""Pizza"",""start"":31,""labels"":[""FOOD-NEGATIVE""]}]","",12.535,"Llama70B",5,"Das Essen war ungenießbar, die Pizza schmeckte nicht.","2024-02-01T10:35:16.543719Z"
41,100.0,30093445,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:35:53.439850Z","random","9d8116bd-605c-47a7-9d27-edffd03a5496","[{""end"":22,""text"":""Küche"",""start"":17,""labels"":[""FOOD-POSITIVE""]},{""end"":49,""text"":""Weine"",""start"":44,""labels"":[""PRICE-POSITIVE""]}]","",36.051,"Llama70B",5,"Eine sehr schöne Küche und gute, preiswerte Weine.","2024-02-01T10:35:53.439870Z"
42,100.0,30093454,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:36:01.591314Z","random","09aca801-3fc9-4352-8df0-334e48ee7b4b","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",7.28,"Llama70B",5,"Die Atmosphäre ist ein bisschen ""kühl"".","2024-02-01T10:36:01.591330Z"
43,100.0,30093478,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:36:18.567688Z","random","610b82a0-466f-4e21-b663-e28429d3c642","","",16.137,"Llama70B",5,"Ein Selbstversorger.","2024-02-01T10:36:18.567714Z"
44,100.0,30093490,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:36:23.452005Z","random","972e91cf-f661-40f8-8f0e-191b46e8edf9","[{""end"":8,""text"":""Lage"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",4.05,"Llama70B",5,"Die Lage ist schön.","2024-02-01T10:36:23.452027Z"
45,100.0,30093493,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:36:26.766426Z","random","4c6d9ff5-2255-4324-980e-3e5ad553a946","","[{""end"":19,""text"":""Sehr empfehlenswert"",""start"":0,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",2.495,"Llama70B",5,"Sehr empfehlenswert!","2024-02-01T10:36:26.766445Z"
46,100.0,30093506,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:36:38.127792Z","random","566df340-5736-4c1e-9819-56b5c021778c","[{""end"":13,""text"":""Preis"",""start"":8,""labels"":[""PRICE-NEGATIVE""]}]","",10.507,"Llama70B",5,"Für den Preis sollte es aber mehr sein.","2024-02-01T10:36:38.127811Z"
47,100.0,30093571,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:37:25.101270Z","random","3b8659bf-423f-42dc-8371-cbc9bb16727a","[{""end"":8,""text"":""Wein"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",46.124,"Llama70B",5,"Der Wein war sehr günstig.","2024-02-01T10:37:25.101294Z"
48,100.0,30093601,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:37:49.286811Z","random","4c177811-ae2a-4f3c-b6db-0c844610aed3","[{""end"":20,""text"":""Ambiente"",""start"":12,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":45,""text"":""Essensqualität"",""start"":31,""labels"":[""FOOD-NEGATIVE""]}]","",23.297,"Llama70B",5,"Ein schönes Ambiente, aber die Essensqualität ist nicht mehr so gut.","2024-02-01T10:37:49.286828Z"
49,100.0,30077738,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:39:01.670505Z","random","075259f3-ea4b-4954-b58d-2db2a765ff1e","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",7.925,"Llama70B",5,"Das Essen war sehr lecker.","2024-02-01T08:39:01.670523Z"
50,100.0,30093619,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:38:02.559279Z","random","2b5a790e-8794-4726-b8bd-fd2cdfcd092a","[{""end"":9,""text"":""Preis"",""start"":4,""labels"":[""PRICE-NEUTRAL""]}]","",12.385,"Llama70B",5,"Der Preis ist in Ordnung, aber nicht so günstig wie bei der Konkurrenz.","2024-02-01T10:38:02.559296Z"
51,100.0,30093772,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:39:51.448409Z","random","3a4c14ed-bbc0-454b-afdc-01f85d9cd020","","[{""end"":19,""text"":""Sehr teuer, was man"",""start"":0,""labels"":[""PRICE-NEGATIVE-no-phrase""]}]",108.038,"Llama70B",5,"Sehr teuer, was man da bekommt.","2024-02-01T10:39:51.448441Z"
52,100.0,30093782,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:40:04.129714Z","random","23cdd3e1-02ec-4753-b778-7a96d3b29af6","[{""end"":9,""text"":""Pizza"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",11.803,"Llama70B",5,"Die Pizza war nicht wirklich schlecht, aber definitiv nicht gut.","2024-02-01T10:40:04.129736Z"
53,100.0,30093792,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:40:11.470811Z","random","fcbc7294-f63b-4f14-8e57-8eef74b10564","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",6.45,"Llama70B",5,"Das Essen war gut.","2024-02-01T10:40:11.470831Z"
54,100.0,30093803,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:40:21.528772Z","random","57bb6212-6a5b-4aa5-9e9e-a29b544f9453","","[{""end"":28,""text"":""Unterschiedliche Erfahrungen"",""start"":0,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",9.216,"Llama70B",5,"Unterschiedliche Erfahrungen.","2024-02-01T10:40:21.528790Z"
55,100.0,30093813,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:40:30.727996Z","random","5e825691-8e40-4815-ba48-10434b37a648","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",8.341,"Llama70B",5,"Die Preise, die man dort verlangt, sind einfach nur lächerlich.","2024-02-01T10:40:30.728017Z"
56,100.0,30093858,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:41:03.735722Z","random","5f055e51-3c30-4627-9385-b6b29684e809","[{""end"":19,""text"":""Atmosphäre"",""start"":9,""labels"":[""AMBIENCE-NEGATIVE""]}]","",32.098,"Llama70B",5,"Aber die Atmosphäre ist schon sehr ""karg"".","2024-02-01T10:41:03.735741Z"
57,100.0,30093875,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:41:17.184554Z","random","9c824fb5-cfa4-43f1-92d3-3ad50d3e80ac","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",12.625,"Llama70B",5,"Die Preise sind sehr hoch.","2024-02-01T10:41:17.184571Z"
58,100.0,30076697,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T08:27:12.644712Z","random","7247f590-e766-4aa9-9bf0-fabb8c5962e9","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",5.522,"Llama70B",5,"Die Preise sind angemessen.","2024-02-01T08:27:12.644732Z"
59,100.0,30093885,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:41:26.078934Z","random","0da8a716-e3f9-4107-acc8-974ba5c1b006","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",8.087,"Llama70B",5,"Der Service war sehr schlecht.","2024-02-01T10:41:26.078953Z"
60,100.0,30093894,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:41:31.335877Z","random","faa4ca66-c824-43fd-b7f2-3b12c088a324","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",4.406,"Llama70B",5,"Die Atmosphäre ist sehr angenehm.","2024-02-01T10:41:31.335898Z"
61,100.0,30093922,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:41:58.398034Z","random","1d8840be-9495-4b91-9e68-c93bb50fd4ca","[{""end"":13,""text"":""Bedienung"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]","",26.173,"Llama70B",5,"Die Bedienung war freundlich, aber nicht überragend.","2024-02-01T10:41:58.398055Z"
62,100.0,30093929,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:42:04.145323Z","random","9f5d3772-dbc3-47ac-aaa8-516b30f2a338","[{""end"":19,""text"":""Servicepersonal"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",4.914,"Llama70B",5,"Das Servicepersonal ist arrogant, unfreundlich und überheblich.","2024-02-01T10:42:04.145340Z"
63,100.0,30093941,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:42:19.293847Z","random","d8196f47-3d8f-4412-8ea0-772b55ee3511","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",14.277,"Llama70B",5,"Das Ambiente ist eher schlicht, aber sauber.","2024-02-01T10:42:19.293865Z"
64,100.0,30093956,"nils-constantin.hellwig@stud.uni-regensburg.de","","2024-02-01T10:42:34.109595Z","random","956cbd44-7da5-4a94-b1b5-5826c01356b1","[{""end"":32,""text"":""Preisniveau"",""start"":21,""labels"":[""PRICE-POSITIVE""]}]","",13.971,"Llama70B",5,"Sonst alles ok - das Preisniveau ist angemessen.","2024-02-01T10:42:34.109615Z"
